,comment
98,"it came too too late and soggy,especially the mix cheese."
99,اسوء منقوشه كلتها في حياتي اقسم بالله بخلاف انها جايه ساقعه مع اني كاتبه ان ياريت الاكل يجي سخن منقوشه جايه غرقانه لبنه و يادوب رشه زعتر و لبنه طعمها سئ جدا خل بتاعها عالي
100,الاكل وصل فى ساعة و ربع و وصل بارد جدا الsupport chat مكنش شغال
101,الطيار وصل في وقت كويس بس الاوردر طلع من المطعم متأخر عن معاده
102,Perfect
103,Chocolate banana Manoucheh taste is very bad and poor sauce!
104,love their food but the delivery is absolute shit you get the food 2 hours later
105,ادارة سيئة .بعد ما طلبت الاوردر واتوافق عليه و مستنيه لاقيتهم لاغيينه بعد نصف ساعة من الطلب.
106,طلبت عجينه رفيعه جاتلى سميكه و طعمها سئ و هتترمى
107,The food is cold
108,Last time muhammara paste was better tasting and more flavorful
109,"Poor hygiene, we found a cockroach in the box"
110,Very bad experience I ordered more than 3 hours ago and I did not receive anything
111,order was late for over an hour el menus customer support didn't help in any meaningful way
112,All were great but I asked for open Manoucheh and it came closed.
113,دايمآ في مشكلة في الطلب..
114,الأكل بارد
115,سيئ جدا تعبنا جدا بعده و اخد فلوس زياده و حراميه
116,الملح كان كتير قوى
117,المناقيش جايه بارده جدا
118,wonderful
119,He was very decent
120,really bad this time
121,Late delivered which led to cold food
122,"delivery time is very bad, you need to provide faster delivery"
123,طلب فلوس ازيد من الي مكتوب
124,It was so doughyyyy
125,الاكل كان محروق ورقيق جدا اكنى باكل باكل عيش شامى
126,الأكل وصل بارد جدااا وخد ٣ ساعات
127,حلو جدا جدا، طعم وكمية ونظافة وأسعار 😍😍😍
128,بارد جدآ
129,Cold
130,Delivered after 2:30 hours and food was cold and made me sick
131,طعم الفراخ وحش جدا
132,بارد جداً
133,"Worst experience ever , rude and thieves"
134,"Cold order, very bad materials quality Unprofessional customer service..."
