,comment
89,الساندوتش جه مفتوح و ورقته مفتوحه و الطحينه مدلوقه .. مشفتش عدم اخترام كده
90,الفطيرة كانت باردة جدا
91,it was Quality stay on the same way please
92,The order is missing i ordered 3 and i got 2 sandwiches
93,I didn’t receive the order
94,لو ينفع ادي زيرو كنت عملت كدة … أسوأ مرة فطرت فيها و الاكل مزيت جدا و طعمه غريب ..
95,"if I can select all the negative aspects I would, but you only allow 3 things, you're such a horrible app"
96,الاوردر جه غلط وفي ساندوتش جاي مش صح
97,الاكل وحش و الكميه مش مناسبه للسعر الفول ملحه مش مظبوط و ملوش طعم و الطعميه معليهاش طحينه و الفول الاسكندرانى عبار عن فول بالصلصه مفيهوش اى حاجه تانيه والعيش جه كله بلدى و وحش و مش مكتوب ان ده العادى و البطاطس مزيته و غاليه جدا تجربه سيئه و مش هتتكرر
98,الاكل اقل من المتوسط و الكميات والطعم غير مناسبين للاسعار خالص الاكل اتاخر جدا و الاكل ناقص ملح و طحينه والعيش جه كله بلدى و مش حلو تجربه مخيبه و مش هتتكرر تانى
99,The fries was missing
100,الاوردر ناقص المخلل
101,Food wasn’t good
102,The food was not clean. الاكل مليان تراب و خشب
103,ناقص واحد فول لمون معصفر ! وواحد فول عادي مجوش
104,السلطه في الطعميه بايظه وبها عفونه
105,they forgot the mix cheese
106,الاوردر اتأخر جدا. و ناقص. والاكل بارد.
107,missing halloumi sandwich
108,"after order was late. 1 sandwich came with no pastrami and no mozzarella the 2nd came with sausage also without any cheese, although both were written in your bill. and no compensation was made!"
109,كويس و جميل وروورورورت ينتؤتؤاب عوبنبعيويتيتيو
110,الاكل غير مطابق للصور خاص طاجن الفول اللي بلكريمه طعمه عادي جدا غير فيديو البلوجر
111,"I tried it in house in Zayed and was amazing, then I ordered delivery from Mohandessin Branch and they weren’t the same at allllllll , bread wasn’t fresh , foul was below level, chips was very dark ( worse than any street food ) will neverrrrrrrr ord..."
112,"I didn't recieve my order, while it's shown that it's delivered, how come ?"
113,"So much bread little filling. Egg sandwich was just 1 whole boiled egg in bread, not an omelette."
114,- 3 x omelet pastrami sandwiches were received only with egg inside (wrong items) - 2 x mix cheese fries sandwiches received as melted cheese sandwiches
115,WORST CHIPS EVER !! VERY BAD TASTE AND ZERO VALUE FOR MONEY
116,حجم صغير جدا كلها جبنه بزيادة حشو مافيش
117,الفول بالحمص كان حمضان و اترمى للأسف
118,Not hot
119,الاكل حلو اوي و كواليتي الاكل نضيفة بس الاسعار مبالغ فيها شوية
120,الاكل حجم صغير جدا جدا لدرجه انه لم يتمكن حشوة بكميه اقل من كلمه قليل مثال لقمه عيش بها سته صوابع بطاطس بالعدد ونيه غير مستويه وسعره ١٦ جنيه لقمه الطعمية بها جزء عجين طعميه شم النار نيه ايضا وسعره ١٦ جنيه ولقمه فول بها معلقه شاى صغيره واسعار عاليه
121,ممتاز ١٧ يناير ٢٠٢٥
122,order was cold. as usual. never got it hot one single time. the eggs sandwich with Kiri I didnt receive it with kiri until yesterday when I made a threat. food was good but I dont want to microwave it every single time I get it. fix this asap.
123,The halloumi sandwich has so much garlic in it
124,انا لقيت العرض و انا بفتح التطبيق دخلت اشوف تعليقات الناس لقيتها سيئه جدا و بالتالي صرفت نظر لازم مدير التسويق و الساده ادارة المطعم يلاقوا حلول و يطوروا من الخدمه لانك بالشكل ده انت لن تستمر ابدا و لن تنجح
125,الاوردر جالي من غير هالبينيو خالص وهو أصلا بيكون عليه وانا مزوده اكسترا هالبينو والساندوتشات جت فاضيه حقيقيي آخر تعامل مقابل الخدمه السيئه دي
126,great
127,الفلوس اتدفعت مرتين
128,Halloumi cheese sandwich has garlic alot of garlic you should write that
129,مكنش فيه طحينه فالعلبه الصغيره ولا فالسندوتش
130,very late delivery
131,very good
132,I got foul with saffron lemon instead of foul tahina
133,الأكل رائع خاصه الفول بالليمون المعصفر
