,comment
76,الاكل ممتاز دايما very nice food the best 👌 Chinese food 😋 👌 😍
77,الرز جيه ببيض و انا كنت مختاره ساده
78,الطعام ممتاز سويت سور بوكس وهم جدااا الصوص مضبوط والفراخ الكرسبي حلوة والنودلز ال معاها تحفه جداااا
79,سويت ساور بوكس كان اكتر من رائع شكرا بجد
80,very nice food and delicious Chinese food
81,مطعم جيد ودايما ممتاز ماشاء الله احسن نودلز صينيه بجد
82,"Kung Pao chicken with no flavour, missing nuts and probably hoisin sauce. Rice was bland, again no flavour."
83,مطعم سئ ولا يستحق تواجده ع الابلكيشن طلبت اوردر و بعد ربع ساعه قامو ب إلغاء الاوردر مع العلم انهم فاتحين ولما تتواصل معاهم محدش بيرد
84,So good and arrived earlier than ETA. Was not disappointed
85,Nice Chinese food 😋 very good 👍 😋 Asian dargan meal 😋 👌
86,المطعم جميل جداا والاكل ممتاز والعروض كمان مميزة جدا شكرا ابلكشين المنيوز وشكرا مطعم البيت الصيني ال دايما بيبهرني باكلاته المميزة
87,order was late about 40mnts. over the estimate time. terrible packing.. sweet & sour sauce was sooo sour and was drained all over the bag and portion was so small the beef was so hard and noodles is testless .. even green beans was no sizzling. sham...
88,Less than expected
89,"Order incomplete, found bones in the chicken my kid was about to break her tooth. The chicken sweet and sour came with 3 pieces of chicken on top and the rest noodles and carrots."
90,There was not any beef in the spring rolls I ordered and they were small.
91,Worst experience ever don’t get anything from them the portions are very small I ordered a sweet and sour chicken and they only gave me 5 pieces of chicken and when i called them they told me this is our portions every plate got 130 grams only
92,الطعام جيد وخصومات ممتازة مقدمه واضح جداا ان المطعم بيحافظ علي جودة الاكل دايما ممتاز
93,non safety
94,"I have ordered before and the food was very good, however this time it was below average. The noodles I ordered smelt and tasted burnt."
95,Very nice gift of spring rolls❤️ thank you
96,Broccoli not fresh
97,جميل
98,tasty food 😋 and you like 👍 this Restaurant 😋 yumyum
99,Very low quality food. very small portions
100,very beautiful food and your Restaurant very cool thanks Restaurant
101,الطعام جيد ولذيذ عشره من عشره الاستمرار علي نفس المستوى
102,Food experience is clear in preparation and presentation. Greetings to you ￼
103,Too salty
104,the best Chinese food Restaurant very beautiful thanks 😘😘😘😘
105,الاكل جميل جدااااا والكميات جيده شكرا للمطعم وشكرا لابلكشين المنيوز انه بيوصلنا للمطاعم الممتازة دي
106,Beast food and drinks for veery good the one first Chinese food in town
107,the best 👌 👍 😍 Chinese Noodles 🍜 😋 👌 perfect Noodles 🍜
108,fast delivery and delicious 😋 😍 food 👌 best offers
109,"This is the worst Chinese food I have ever had, everything was cold, everything tasted the same, the chicken and vegetables were the same texture, so god knows what we ate. As the cherry on top I have had horrible stomach pains and diarrhoea since la..."
110,below mediocre. same dishes plus 3 or 4le from other restaurants is 100 times better
111,الطعام لذيذ مع العرض التجربه مكتمله دايمآ لافضل
112,the best 👌 👍 😍 Chinese food in maddi yummy yummy 😋
113,Excellent Chinese food 😋 👌 👍 yum yummy 😋 😀
114,The mongolia sauce was all over inside the plastic bag because the packaging was poor quality and poorly sealed. I received noodles instead of veg rice.. 😒 Portions extremely small and the spring rolls have basically no filling and are empty and soa...
115,"firstly no chopsticks no sauce for the spring rolls nothing added to eat. Fried rice is very bad just rice added some onions on top and one spoon of soya sauce and 5 small shrimps, NO TASTE AT ALL this is not chinese fried rice!"
116,no chopsticks no sauce nothing added with order for eating.. fried rice is so bad has no taste at all and just 5 very small shrimps on it
117,tiny spring rolls and the beef is extra sugary
118,"The noodles had a very very bad smell it was stinky and I couldn’t eat it, I throw it away it tastes even bad I tried to taste it but IT WAS REALLY BAD…"
119,Food was horrible Delivery guy was very decent and professional
120,فراخ زفرة ، اكل بارد و مجلد ، خضار بايظ و دبلان مش اول و لا تاني مرة خسارة حد يدفع فيه جنية.
121,delicious food small portion very late delivery
122,Excellent Chinese food 😋 👌 👍 😍 nice Noodles 🍜 😋 👌
123,الطعام طازج و طعمه حلو .. بس الكمية غير كافيه ( كانت صغيره ) ...
124,very bad worst Chinese food i've ever tasted 🤢👎👎
125,I got a wrong order and called the restaurant and they didn’t answer
126,تحفه جداااااا حبيت الاكل الصيني من البيت الصيني فرع المعادي
127,اسوء مطعم
128,اسوء مره في حياتي للاكل الصيني اوردر اخد ساعتين وربع وياريت الطعم مقبول سيء لاقصي حد والله عاوزه اديه صفر مش ١
129,order arrived very late only after going through the help desk. Some of thw food arrived cold and the drink was not included in the order
130,very good food Chinese in this maddi tests Explants
131,"I ordered 2 Noodles and 1 rice, what came was 3 Noodles. Additionally the food was partially cold. Really one of my worst experiences so far."
132,Excellent Glass Noodles 🍜 😋 with vegetables 😋
133,very good food 👌 and tasty 😋 nice offers 😍😍😍
134,الاكل سئ و الخدمة في منتهي قلت الزوق من الفرع و عدم تقبل الرأي في النقد الاستاذ مدير الفرع مش عاجبه ان في ملاحظة علي الطلب عشان كل مرة بيجي وحش و اسلوبه في منتهي قلت الادب.
135,Esxsant Chinese food 😋 😍 very nice food and good taste all
136,Elakl bayez
137,worst food I've ever tasted
138,The food had no taste at all and looks like it’s baby portions. Must say very bad
139,الطعم سيء جدا الطلب ناقص لم يأتي معه نودلز بالخضروات بشكل عام تجربة سيئه للغاية ولن اكرره
140,الدجاج مع سوب نودلز سئ جدا جدا
141,CHICKEN WAS ROTTENN
142,"the food was soggy, tasteless and terrible. huge mistake. the crispy moodles broke my teeth."
143,Wrong order
144,Received the wrong soup Fried rice tasteless and cheap rice
145,Poor packaging and poor portion literally 10 piece chicken in the chicken sweet and sour box = 60 egp !!!!! How come!?
146,ممتازين جداااااااااااا. برافو برافو برافو برافو
147,طلب غلط
148,Thanks for such a delicious food and please keep the prices this way 🙏
149,Food was wrong
150,المطعم يقدم الطعام الصيني باحترافيه مثاليه وكميات مشبعه
151,very nice food 😋 👌 😍 the best Chinese Restaurant in Maddi
152,"Quality isn't like other Chinese restaurants, shrimps quality in particular are not adequate at all, the crispy shrimp is lumpy and the rice shrimp is overcooked that it tastes like rubber, portions aren't adequate also and not value for money at all"
153,I had food poisoning
154,الاكل حلو جدا ❤️
155,Excellent
156,"The noodles is a linguini not a Chinese noodle and the chicken was not nice at all, but it was affordable and priced wisely"
157,First time to try it but definitely not the last
158,i got vegatables with soya sauce instead of nuts and ginger sauce! and the packaging was ripped and it spilled all over the bag.
159,"the crispy noodles were burned, and the chicken should have had noodles with it but it wasn't delivered"
160,Too many onions
161,حاسة اني كلت اكل بايظ
162,مطعم حلو جدا 🥰
163,الاكل حلو بس جيه متاخر جدا وناقص
164,اللحمه كانت عباره عن سمين فقط
165,النودلز حلوة جدا
166,"Worst Chinese food restaurant ever. The meat was very chewy, the sweet and sour sauce is basically diluted ketchup, the tofu tastes stranger than any tofu I’ve had before, the egg fried rice is not fresh. And due to the poor food quality, my family a..."
167,اسوئ اكل صيني ممكن اي حد يأكله. اللحمة قاسية جدًا، الصوص الحلو و الحادق عبارة عن كاتشب متخفف بالمياه، التوفو طعمه غريب عن اي توفو اكلته، الرز بالبيض بايت و زفر. و بسبب سوئ جودة الأكل، انا و عيلتي جالهم تسمم. ما انصحش حد يطلب منهم اي حاجة.
168,very nice 👌food and Excellent test Chinese food
169,"the crispy noodles almost broke my teeth, the chicken was soggy and bland,"
170,الطعام جيد جدا والتغليف ممتاز منتظرين الافضل دايمآ
