,comment
175,بصراحة الاكل كان مش حلو خالص و البطاطس كنت طالبها فاملى جايالى صغيرة جدا جدا و بيقلوالى هى دى الفاملى بصراحة مستواكم بقى سيئ جدا جدا
176,I ordered ranch and it came barbecue
177,لم يصل
178,بجد اول مره يجيلي اوردر بالشكل دا انا زعلانه جدا لان فايف روسترز كويس جدا معرفش ايه حصل معايا دا
179,"tiny pieces of chicken in sandwiches ,doesn't worth even"
180,الطعام بارد جدا
181,الساندوتش كان فاضي مفهوش فراخ
182,الأكل وصل متأخر جدا بالتالي كان بارد و البطاطس نزلت مياه و جينا ناكل كان الاوردر سبايسي و الي وصل اوريجينال و كانت فراخ زفرة جدااا
183,It was so good but the fried not🥰
184,The order was cold
185,something tasted bad in the sandwich. the tomato or the lettuce were bad.
186,سئ للغايه ولا يتناسب مع السعر
187,البطاطس ماكانتش طازه و كانت مجلدة
188,"The sandwiches were good, but the fries were completely tasteless"
189,الاكل سئ و ناقص
190,الفراخ مزيته و ريحتها زفره والعيش مش حلو خالص
191,البطاطس كانت بايته ومتسخنه
192,العيش كان مش طازج
193,"I love it and thankyou for being honest they put in 2 pieces meal , real 2 pieces not only breast and wing so thankyouu"
194,السندوتشين صغيرين خالص غير العادي منهم
195,القطع الاستربس حجمهها صغيرة جدا
196,حلو بس الكوكاكولا حجمها صغير وقطع الاستبرس حجمها صغير عما قبل ذلك
197,fries isn't that good
198,وقت التوصيل كان طويل جدا
199,chicken was raw and so bad
200,كان فيه حاجات كتير ف الاورد ناقصة
201,للاسف الرز مالح جدا وفيه شطة وفيه كمية ملح غير عادية برغم اني طالب الاوردر عادي ارجو في المرات القادمة الالتزام بتعليمات الطهي
202,so good
203,الاوردر صغير جدا وقطع الفرخ صغيره
204,السوبر ريزو جميل جدا والصوص كتير جدا مش قليل ووصل بسرعة
205,سخن وممتاز بس القطعه كانت صغيره شويه الاستربس
206,الاوردر كان سيء والاكل طعمه غريب واترمى كله مع ان اسعاره غاليه جدا مقارنه بمطاعم اشهر منه للفرايد
207,الفراخ بارده جدا والعيش سئ جدا جدا تقريبا كان بايت الصوص كان مياه مش صوص
208,Food was good but the drink was missing
209,There was no fries with my order and its a first to happen
210,Food was cold and not tasty
211,مينفعش اديلكم الدرجة الكاملة علشان الكمال لله وحده بس الصراحة الاكل كان جامد
212,الفراخ كانت بدمها و مش نضيفه خالص و التويستر عيشه وحش جدا و تجربه سيئه للغايه.
213,Food is very clean however its not tasty
214,الساندوتش كان لذيذ بس الفرايز كانت بشعة جداً وشاربة زيت
215,The food was delicious and the driver was very nice and fast
216,onion rings سيئة جداااا
217,الاوردر مكنش كامل !!!
218,Bread was horrible and there were no sauce
219,اوردر يقرف
220,الاستربس مش طازه و العيش مش طازه
221,"too much salt in bbc sauce on rizo, tortilla wasn't fresh in twister"
222,we ordered 2 spicy and 2 regular but we had received 4 spicy
223,N
224,The taste was good
225,The driver was sooo rude
226,Soooo delicious tasty and all love it thank you❤️
227,الساندويش مش مقفول كويس بيقع منه الاكل و في واحد جاي سبايسي و انا طلبته عادي
228,delivery 👨 مش محترم
229,الاكل كله زيت و الفراخ فيها ريحه زفاره رهيبه للاسف اول مره ارمي الاكل بسبب الزفاره بجد حرام فيه الفلوس لو في اقل من نجمه ف المطعم ده يستحقها
230,طلبت عدم وجود اجنحه فى الاوردر ومع ذلك تضمن الاوردر جناحين كما ان حجمجم قطع الدجاج صغير جدا
231,بجد تحفة الساندويش مليان و التغليف جميل و الاكل سخن و الطعم تحفة بجد حلووووو اوي
232,الاكل حلو مفهوش غلطه
233,"I don't like to leave a one star review without some text, since it's not fair for the users and the restaurant. This restaurant used to be so much better, this food is very cold, and I'm sure it as hated multiple times. Fries are so bad, and they ev..."
234,.طلبت عدم وجود اجنحه ومع ذلك تم ارسالها فى الاوردر
235,😘😘😘
236,"The rise isn’t cooked all the way, and the chicken is a little bit dry"
237,the food come without spoons
238,the order was replaced and it was so late and i didnt get my order yet
239,Excellent
240,The Food was fantastic well made the thing is i had a problem with the order preparation time it wad supposed to arrive within 20/30 min's but it took an 73 min's so it was pretty late but other than that the food was awesome and made for lateness.
241,ناقص قطعه من كل وجبه
242,Worst cheat meal you can ever have
243,..
244,طلبت من المطعم عرض الكل في واحد جالي 4 قطع فراخ بس من غير ال strips و طعم الفراخ زفر و وحش جداً جداً بجد اخر تجربة ليا في المطعم 👎
245,الفراخ مليانة زيت
246,الستربس بايت وكمان طلبت حاجه وجه حاجه تانيه
247,مش احسن حاجه الاكل
248,All is good
249,انا طالباه عادي جاه حار ودي تاني مرة
250,I ordered the sandwich Triple and i get it double and I ordered cheese sauce didn’t come with the order
251,الاكل كان مالح جدا جدا !!!
252,الاوردر تمام بس الجبنة البضة بالزعتر دي مش حلوة خالص
253,الاكل. تحفه و مطلعم محترم و طيار محترم جداا
254,انا طلبت الوجبه ال ١٥ قطعة و استنيت علي الاوردر ساعتين عشان يوصل و في الاخر جات الوجبه قطعه واحده صدر و الباقي اجنحه و دبابيس
255,Chicken was so good in all ways as always..coleslaw needs to be checked the rice this time was better than anytime I ordered…the only that was bad was the delivery but a big thanks for 5Roosters
256,الاكل جه ناقص
257,اكتر من نصف الوجبه أجنحة ودبوس
258,الاكل مش مستوى
259,Too dry
260,Delay
261,it was more expensive than the original restaurant
262,well done 👏
263,Food is good. Portions are extremely small!
264,Excellent choice
265,الفراخ مش مستوية وحاجة منتهي القرف لجد
266,كانت نيئة
267,The sandwich and fries very very cold The fried chicken in the sandwich wasn’t fresh
268,الفراخ البروست حجمها صغير جدا مقارنة بسعرها
269,الاوردر كله بارد جدا والطعم سيئ جدا اول واخر مره
270,الفراخ شاربه زيت و دافيه مش سخنة تحس انها متسخنه مش لسه طالعه م الزيت و للاسف الاوردر من ١٠ قطع فيه ٦ منهم قطع صغيرة .. تجربة مؤسفه جدا برغم ان التتبليه حلوة بس ككل تجربه سيئه
271,الاوردر وصل ناقص
272,سرعه وجوده واداء فوق الرائع ربنا يوفقكم
273,طعم الزيت كان باين فالفراخ بس شويه وعموما كان كويس شكرا 🤍
274,ممتاز
