,comment
103,"Extremely disappointed, no filling in any of the three sandwiches! This is not what i sweared by to much family , Shame!"
104,order didn't deliver. no response from the restaurant very disappointed from menue application to deal with such restaurant 😕
105,"The food was not warm and did not taste good. I asked for extra halloumi cheese on one of the sandwiches, but I didn’t feel like there was any cheese on any of them."
106,Taste
107,I asked for no tomatoes and I still got them
108,Arrived very late and the guy went to a wrong address and the call center didn’t help by any mean
109,السندوتشات الفلادلفيا فاضيه والعيش ناشف السندوتش عباره عن جبنه وبصل ومافيش اي لحمه حاجة سيئة
110,"The Jebneh w Hot Dog barely had any pieces, the jebneh w Turkey was genuinely so bad that I ended up vomiting from it."
111,I have ordered olives and tomatoes to be added which I have paid for and the order was received without them the food was really bad
112,شوكولاته موز جت من غير موز
113,منقوشة الفراخ كانت ملحها كتير شويه
114,الاكل مش سخن لتالت مرة
115,ممتاز بصراحه و هطلبه تاني 😄
116,Nice restaurant
117,بجد اسوء مطعم اكلت في في حياتي بجد حاجة وحش اوي عمري مهطلب تاني منكم اكل بايت و بارد وحش تغليف سيء بجد سيء
118,انا طلبت اكل ده نهردة صبح من برنامج menues اعتمد عليه علي اساس كل كلام انو مطعم حلو بس ده اسوء مناقيش اكلتها في حياتي كلها ازي مكن حد يقدم لحد كده علبة بيتزا معفنة مزيت مناقيش باينه بارده طعمها وحش اوي ليه مكن حد يعمل كده بجد انا عمري مهطلب منكم تان...
119,The food was hella cold and the man’oucheh was dryy
120,I waited 3 hours for my order and it came freezing cold.
121,المرة الي جاية ما يتحطش السلطة في علبة البيتزا مع المعجنات السخنة!
122,"تونة درجة تالتة زفرة جدا و طعمها و ريحتها صعبة جدا They use very low quality ingredients,food tastes horrible !!!"
123,الاوردر وصل متأخر والأكل بارد جدااا تجربة سيئة جدا بصراحة
124,صحن الخضرة مش مغسول كويس، الخضرة طعمها تراب
125,فراخ مسلوقة مافهاش تومية حتي
126,الاكل ممتاز شكراً لكم
127,No mozzarella cheese was added on sabanekh
128,Great
129,الطيار جاب الاكل بسرعة وجايبة سخن وجميل الف شكر والمنقوشة كانت احلي مرة
130,Tooo salty and over spiced with tooo much garlic. Very disgusting
131,وحش جدا
132,اول مره .. العيش بايش والطعم مش حلو زي كل مره .. مش حلو ابدا المره دي
133,Ridiculous service
134,The djeij special was only chicken and cheese.. no pickles no tomeya
135,Worst fries ever very oily and the oil is dripping from the packaging
136,الاكل كان بايظ ريحته مش حلوه وطعمه مش حلو وبطني وجعتني
137,مملح جداً
138,Kofta was too spicy and not enough chocolate.
139,The order was cold
140,باعتنلي الأكل متاكل منه يا مطعم زبالة
141,I am addicted ❤️
142,Chicken was very dry
143,السندوتشات تقريبا فاضيه
144,N
145,Late and cold
146,Stuffing was very little
147,واضح أن البيتزا وقعت منه أثناء التوصيل لانه جت معكوكة في بعضها
148,"Tomatoes were soggy, smelled and tasted rotten"
149,زودو الجبنة شوية بس ❤️😂
150,contents were very little than usual.
151,We ordered 7 items and only received 6
152,"I added a note to not add pickles, but the sandwich had pickles !!! Packaging is not good"
153,Very cold and bad
154,WHERE IS THE HALOUM CHEESE ?!!!
155,حامضه ومره
156,"Very bad very very bad, late delivery, cold sandwich, why did you even put ketchup I chose tomatoes!!!!!!!!!!"
157,طعم منقوشة سجق كويس إلى حد ما ....أما منقوشة شاورما ف مليان بصل و طعمه وحش
158,Ants in the sandwich
159,Needed more flavors
160,delivery awful
161,Filling in sandwiches (wraps) is very little.
162,وحش وزفر جداً
163,PERFECT
164,order was cold & not fresh
165,طعم الاكل زي الخرة
166,Too much onion bs overall it was nice
167,الفراخ كانت نشفة جدا
168,whole order not correct and pizza spilled.
169,Special comments have been ignored
170,Mix cheese wasn’t mix cheese! There was turkey or something included. Haloum was burnt. And this isn’t the first time.
171,pizza came now with part eaten from it 😪
