,comment
90,"soup was almost empty, taste of everything else was just bad"
91,I received my order hot with good packaging. and thanks for complement restaurant send.i will order again
92,الفراخ كانت تحتاج سواء اكثر
93,cool
94,الاكل جه بارد جدااااا و الكميات قليلة جدا و التغليف سيء ايدي اتوسخت و انا بطلع الاكل غير ان الاسعار عالية على الكميات و الاحجام دي
95,كمية الاكل جدا قليلة و الاكل جه بارد جدا و التغليف مش حلو
96,تمام
97,الاكل طعمه حلو بس كمية الجمبري في النودلز قليلة جدا
98,"Good ration quantities, Delicious food with reasonable price. The only Indian resturant that accept to supply Giza area."
99,الطيار راح فندق كونراد ونزلت الشارع ادور عليه اكتر من ١٠ دقايق بعد كده في طلب كان المفروض بدون بصل جه كله بصل وكان شيء سيء جداً جداً ده غير ان الاكل بارد تجربة سيئة للأسف كفيله اني ما اكررش التجربة
100,"Food taste really bad and customer service was pushing to make me order more, really weird."
101,delicious food and fast delivery. packing good .I enjoyed with India meal make deliver again
102,الدملنج صغير جدا وناشف وعلبه النودلز صغيرة
103,ال murugh makhani جامد و الرز بالبيض لذيذ و العيش بالجبنة حلو بس ٤ مثلثات بس حجمهم مش كبير بس الأكل عموماً عجبني اول مرة أجرب الأكل الهندي و انبسط جدا
104,Good
105,the food quality is good but over priced compared to other comparators.
106,Food spilled
107,I got abdominal pain!
108,Great
109,"هو الاكل كطعم مش بطال، لكن التغليف زيه زى اى محل كشرى بالظبط، و بعدين اى صنف فيه كلمة ""نودلز"" اعرف على طول انه باستا ، بس الظاهر انهم فاكرينهم حاجة واحدة!"
110,طلبت تشيز نان جه تكا نان زودت صوصو سويت اند ساور ب9 جنيه جه عينه
111,very low amount of chicken
112,It took a long time for my order to be accepted. However it was delivered quickly. The food tasted great. Thank you.
113,The noddles and rolls were perfect but the sweet and sour chicken was disgusting
114,تحفة
115,"chicken sweet and sour is amazing, five stars dumplings are TERRIBLE, 2 stars"
116,Very good thanks
117,الكميه في التوصيل اقل بكثير من اللتي تقدم في المطعم
118,The food was in time and hot so good
119,start looking for a different Indian restuarant
120,My order was not made very spicy like I requested.
121,نودلز الخضار تحفه😍😍😍 كل مرة بطلبها
122,"On time, hot food but with no cover to eat with."
123,كانت بايتة و طعمها قالب على سمك
124,الطلب وصل صغير و هو موضح فى العرض انه حجم كبير ، و لما اتصلت بالمطعم قولتله قالى هو ده بتاع العرض ، حسسنى ب ان احمد ربنا مثلا ع العرض !
125,الاكل وصل بسرعه وجميل جدا زى ما بطلب فى المكان بالظبط
