,comment
177,الرز مكنش مستوي خالص وريحته كانت وحشة جدا ، اسوأ مطعم طلبت من عنده على الاطلاق ، لو محدش كلمني من الcustomer service ، بجد هفضح المحل ده
178,Sandwich not fully covered
179,كاتبين العنوان خطأ للطيار و راح العنوان اللي كاتبين والاكل اتاخر ساعة ونص و جاي بارد و طعمه وحش جداً مالح و الفاتورة ب 171 رغم انها عالابلكيشن ب 165 اسوأ اكل اكلته بجد
180,Horrible taste of rice and grilled chicken
181,تمن الاوردر غير المبلغ المدفوع الاسعار على الapp غلط
182,size is to small
183,وجبة الشاورما عربي كانت رائعة و إضافة مشروب.غير البيبسي كانت حاجة مشرفة
184,سندوتشات الطعمية كانت ناشفة شوية
185,"the order not come because the driver has an accident, why restaurant make order delivered"
186,it didn't come at all
187,Cold food
188,الرز بوجبة الميكس جريل كان غريب وكأنه حامض
189,طلبت شاورما جت باردة و المنقوشة جتلي قشطة عسل و انا طالبها حلاوة عسل و التغليف حاجة زي الزفت و جالي ف ساعة مطعم سئ جداً للاسف
190,وجبة ميكس جريب في المنيو فيها طرب وده سبب ارتفاع سعرها عن العادية الطلب وصل فيه سجق وكفتة وفراخ للأسف شئ غير مشرف
191,Extra fees requested
192,استغفر الله اوحش حاجه ممكن تاكلها في حياتك ضياع فلوس
193,لسه بيحطو بيبسي رغم المقاطعه اول واخر مره اطلب منهم
194,Best chicken shawerma sandwich around
195,Quality is zero
196,"Order was extremely late, food delivered cold, found extra cost on delivery fees than what mentioned in the app, sandwiches were soggy, halawa dessert dough is hard and sticky with cheap honey or sugar syrup that was not mentioned in discerption, piz..."
197,السندوتشات فاضية
198,الاوردر بيجي ناقص و دي مكنتش اول مره
199,الكوردن بلو سئ جدا و الفراخ كلها جلد وريحتها زفرة جدا جدا
200,الطعم سيئ
201,Please remove pepsi and replace it with any egyptian brand even if water or juice
202,ن
203,Delicious food 🤍
204,the meat was not well done the bread was noy fresh
205,Delivery took soo long
206,الأكل أخد وقت أكتر من ساعه مع العمل بقرب المطعم عن مكان التوصيل وكمان جاى بارد وكأننا جايبينه ببلاش . أول مره اجربه وهتبقى اخر مرة
207,اتاخر والاكل بارد
208,طعم البيتزا وحش جدا والصوص البربيكو كتير جدا اكتر من البيتزا اول مره اطلب من باب شرقي حاجه وحشه كدا
209,food was cold
210,ورق العنب حلو سمبوسة الجبنة تحففففة .. بيتزا المارجريتا سيئة جداً
211,I didn’t receive the fries and i pay for it
212,فيه شعراية علي المخلل
213,الشاورما في الفتة قليلة جدا والرز اللي مع المكس مليان بهارات
214,2 hrs to recieve the order unproffessoinal
215,تم التوضيح بتغيير المشروب من بيبسي لأي مشروب آخر و لم يتم ذلك...
216,Thanks
217,جميل
218,اتاخر و فالاخر جه بارد جداً!! و كان فى طعم غريب!
219,اكل غير طازه كميه قليله جدا
220,food came in cold because it's 45 mins late
221,سيء جدا....توصيل متأخر جدا...طلبت فته شاورمه لحمه جت برز بسمتي معجن ..الشاورمه مالهاش اي طعم بالمره
222,فرايز مجاش مع الاوردر و انا محاسبه عليه!!!
223,Great!
224,الفرخ كانت سيئة جدا
225,الاكل جاي بارد و أتأخر اكتر من ساعة و نص و كمان واخدين ٤٥ جنيه مصاريف توصيل بجد خدمة سيئة جداً
226,the worst shawerma ever
227,Zefffffffft zay el zeft el akl zeft ma7desh ete3amel m3ahaham ya gama3a
