,comment
121,خدمه سيئة و تأخير ولا اسوأ
122,The driver was too late as they delivered another order in the opposite side and far away from my location so I received the order cold and late around 30 mins
123,poisoning
124,Tohfa
125,الأسعار على الابلكيشن هنا أغلى بكتير من اسعار المحل نفسه ليه الفرق ده؟
126,الاكل ناقص
127,The food was not hot
128,الاوردر غلط أنا طلبت بسطرمة بالجبنة جالي لحمة بالبسطرمة 😤
129,الاوردر اخد ساعتين الا تلت عشان يوصل و كان شبه بارد
130,العيش سيء جدا ومجلد، واللحمة معلهاش أي توابل أو بصل
131,الاكل بارد الحواوشى حرفيا متجمد
132,الاكل بارد جدا جدا والعيش ناشف وسىء أوى
133,الاكل جيه غلط
134,طلبت طحينه ولم تصل !!!!!
135,Wrong order after 75 mins
136,👍
137,كل مره بطلب صوص وبدفع فلوس زياده ومش بيجي
138,طلبت بدون خضار .. وتم تجاهل طلبي
139,الطماطم جوا الحواوشي جودتها رديئة و شكلها سيء جدا
140,وصل متأخر وبارد
141,لم استلم الاورد ولم يقم احد بالاتصال بى
142,سلوك الطيار غير لائق ابدا و فيه قلت ذووق
143,البطاطس الكميه قليله جدا على سعرها
144,.
145,ساعتين عشان الاوردر يجي ايييه هو انا طالب نص تيس
146,كل مرة علي الحال ده انا زهقت
147,الأكل كان بارد جدا واتأخروا جدا على ما بعتوه
148,العيش ناشف جدا والبطاطس كمان 👎
149,طعم اللحمة زي حواوشي عربيات الشارع.. اول واخر مرة اجربه انا قولت دا متخصص حواوشي لكن للأسف
150,2.5 hours to get the order
151,الاكل مش كويس خالص
152,مستلمتش الاوردر ، مهزلة
153,الممبار كان قليل وصغير
154,سعره غلي جدا و نفس الحجم
155,لم استلم الاوردر الطيار فضل يلف بيه ساعه ونص لحد ما تلج وميبقاش ينفع يتاكل
156,كان تحفة تحفة تحفة وسخن وحشوه كتير
157,طلبت واحد حواوشي 4*4 وصلني واحد حواوشي جبنه بسعر اقل
158,Order didn’t arrive at all after 2 hours of waiting the restaurant decided to cancel!!! Very bad service
159,"I got severe food poisoning, its usually good, but this time...not so much 😐"
160,يقرف اوعى حد يشتري منه
161,seriously do you expect to get positive reviews from annoying popup windows?
162,مجاش ولا واحد سجق جبنه الاوردر جي غلط ومحاسبه عليه
163,زيادة كبيرة غير مبررة فى الاسعار
164,الاكل بيتاخر ساعه ونص
165,الاكل بارد والطعم المرادي مش احسن حاجه
166,اسوأ تجربة ممكن حد يجربها في حيات عمره !!!!!!!!!!!!!!
167,الطعم تحفة بس البطاطس و الممبار محتاجين يزيدو كميتهم قليلة جدا
168,All sandwich’s came without a mark on the box that says what kind is it.
169,without tomato الاوردر جيه من غير طماطم وانا دافعه حقها
170,رقم ١ في الجودة ياريت يكون تنوع اكتر في المنيو اونلاين
171,الامل بارد وغلط ف الاوردر
172,الاوردر جة منغير طحينة و المطعم رفض ارسال طحينة ، و خدمة عملاء المنيوز رفضو ارسال طحينة و كان الحل الوحيد بالنسبة لخدمة العملاء انى الغى الاوردر و اطلبة تانى و طبعا لغيت الاوردر و بس .
173,The food didn’t arrive
174,جودة رقم ١ كالعادة
175,"the order was late , food was awful , v cola was replaced with 7 up which we Boycott"
176,الاوردر خارج من المطعم متأخر اكتر من ساعه
177,الاكل بارد
178,الاوردر وصل بارد جدا و طعمه سئ بسبب التأخير
179,Very very slow delivery
180,جايلي mountain dew مش v cola
181,اللحمة ممتازة لكن العيش ناشف جدا
182,بتجيب بيبسي ليه بدل في كولا لو مفيش تقولولنا مش تجيبولنا حاجة مقاطعة وتدفعونا تمنها وتشيلونا الذنب كمان دي عدم مهنية وقلة تقدير منكم
183,They tasted the same نفس الطعم
184,المستوي جيد ، ولكن مااحزنني ان حدث خطا في الاوردر ، اتمني عدم التكرار والتركيز اكثر مع الطلبات.
185,الكمية محتاجه تزيد شوية
186,Delicious
187,الحواوشي كيري مش قد كدة
188,Delivery did not move until I complained
189,بعتلي على مزاجو حواوشي عادب يدل حواوشي الفراج بابجبنة . وطبعا اختصار للقرف وضياع الوقت مكلمتش تاني حد
190,Too hard to cut
191,حلو جدا طبعا بس الاورد جه ناقص
192,الاكل وصل بارد وفي حاجات جت غلط
193,حواوشي صاحبة السعاده من اجمد الاكلات اللي اكلتها بجد وتتبيلة اللحمه حاجه عظمه كدا دا غير البطاطس بالتوابل طبعا
