,comment
115,فرع مول مصر --يوم الاحد 19-1-2020 الساعه 1:15 الظهر جربت الفطار عنده لاول مره و كان كويس مش وهمي --فول بالطحينه و ده كان وهمي تتبيلته رائعه و طعم الطحينه وهمي --فول بالبصل و الفلفل شبه الاسكندراني كان حلو و متسبك و تتبيلته جميله و اجمل حاجه انه بيعم...
116,فرع مول مصر يوم الاحد 10-11-2019 الساعه 1 الظهر جربت من عنده --فراخ مشويه علي الفحم و كان طعمها رائع و جوسي و تتبيلتها تحفه بس سعرها غالي و حجمها صغير --الملوخية عنده عالميه قومها و نسب الطعم فيها تحفه بس كميتها قليله --شركسيه بالفراخ كانت معموله حلو...
117,تكمله ريفيو فرع مول مصر،السبت 26-10-2019 --فته الكوارع رائعه تتبيله مظبوطه و كميتها حلوه و نسبه الكوارع مقبوله و طعمه الكوارع نظيف جدا و طعم الفته نفسها تحفه و متسقيه شوربه كويس و مش معجنه و العيش الي جوه الفته متحمص و مقرمش مظبوط،معموله باحترافيه جد...
118,احدث فروع ابو السيد في مول مصر علي النافوره اضافه شرقيه وهميه للمول بيقدم فطار شرقي فول و طعميه و بيض و فطير و منيو غداء شرقي تحفه و الجديد كمان سي فود و دي حاجه مش موجوده في المول خالص يوم السبت 26-10-2019 الساعه 1:30 الظهر --المكان نضيف و شيك جدا ...
119,A lot of poorly cooked rice with few shrimp
120,The food came: 1- on time 2- was hot 3- well packed
121,أسوأ شركسية اكلتها فى حياتى عملنها بوراك الفراخ والفراخ مش مستوية كويس والصوص لا علاقة له بالشركسية ولا فية طعم صوص عين الجمل نهائيا حاجة مش عارفين تعملوها صح يبقى بلاش تعملوها حرام عليكم خداع الناس الناس زواقة وبتفهم برضو حاولو تصلحو الخطأ .
122,اقذر اكل ممكن تاكلة اكل سئ للغاية حاجة تقرف بجد واكل بايت وحاجة وجع بطن
123,"very bad taste and low quality, the food is very salty and bread is old"
124,One of the greatest sharkasya you will eat out there. The food quality is great overall but the pigeon is not so much. The prices are above average and the service and the place decor is great.
125,Very good service Food was delivered on a timely manner I love it
126,غالى على مفيش .. very poor food quality for very high prices
127,"I’ve been to Abou Sid three times in the last seven years (yea, I don’t get out much). Each new visit is dramatically worse than the the one before. This time, I decided to leave before even getting a table (which proved to be exceptionally difficult..."
128,"the place's style is amazing (5th settlement branch), the food is great, loved the mix grill platter and the appetizer, the chicken soup was nice too. the prices are a bit high, but my experience was worth the try ^^"
129,الحمام سيء للغاية وعندها سل فعلا
130,مطعم اي كلام وغالي مش عارف على ايه....
131,الحمامة عنداها سل! ???? مفيهاش لحمة
132,Zeft Slow service Cold food Chicken was ' زفرة' Overall very bad experience
133,الاكل حلو اوي بس الممبار ماكلتوش ف حته زي ابوالسيد بجد ❤️❤️❤️
134,"I like it so much, very good taste and many varieties in the menu."
135,مطعم لطيف وقاعدته ظريفة ومريحة جربت حاجات كتير بس اكتر اللى عجبنى الممبار نظيف جدا والشركسية تحفة والباقى حلو ف الوسط سواء طواجن ملوخية وبامية ومسقعة او مشويات ف المجمل مطعم كويس جدا
136,الذ و اروع ام علي ممكن الواحد ياكلها بالذات لما يكون فيها الحليب كتير شوية
137,"Horrible, stale, and cold food."
138,El akl 7lw awii wl a3da kman ❤❤
139,هو احلي ممبار باكله هناك الاكل جميل و الجو هناك تحفه ❤️❤️
140,Horrible service. Mediocre food.
141,"Maadi branch - We tried a different platters, Mix grills are great. Pigeon, duck, rabbit and molokhia are good, Also vine leaves are tasty with the yogurt and mint dip, but the bad side was that we got the hot mezze and appetizers (Tarb and Stuffed s..."
142,Best Sharkaseya ever in new Cairo
143,Worst food ever in dokki branch. Very bad experience
144,Prices are very expensive. Very bad foods
145,زي الخره بصراحه و اكل مقرف اول و اخر مره
146,Overrated and they don't serve molokhya with shorbet araneb but molo5ya and araneb separately
147,لا احترام في المواعيد.. و ضعف جداً في الادارة
148,"Amazing place, very good hospitality , fine dinning, very nice atmosphere, high quality food , friendly waiters,"
149,Good food worst service (Mesadak branch)
150,جو حلو كلاسيكي الاكل و الخدمه ممتازين
151,"Just ate at city stars branch, quality and taste are going down terribly, bad mix grill, sharkaseya tastes like molokheya don't know how! mombar was the only good thing, bad customer service and the glasses smelled badly, not to mention that the trea..."
152,Your mom cooks better food.
153,awesome. very delicious oriental food. everyone should try it
154,consistent with its goodness. portions are Huge!
155,everytime I go there I try something different and I love it... it amazing experience to who love home cooked dishes
156,Perfect in every thing
157,Perfect service and perfect food in masda2 branch
158,Zero because I've poisoned due to eating !!!!! I swear
159,"Worst thing i ate in my life..over priced..disgusting Meat was undercooked, food was awful in general"
160,"The best authentic egyptian restaurant in Cairo, in my opinion. Expensive but SO good!"
161,"The worst Molokhia ever, chicken was so bad, not tasty at all . I don't recommend recommend this place to anyone"
162,I had the worst ever keda iskandarany a few minutes ago. To put it in other words it was a rip off. One piece of liver cut into thin strings and the plate full of onion and bell pepper. .. I guess that the chef even forgot to put any spices. Sorry to...
163,Nice food but the table not good
164,سيءجدا لا أنصح بزيارته
165,"if you're lucking for rude service and a rude experience by extremely unprofessional staff abou El sid is your place I called to place an order to pick up later call 1: guy pick up , I ask to place an order hangs up on me - possibly a mistake call ..."
166,احلى شركسيه باكلها في ابو السيد .. ومطعم بورتو كايرو بالليل الفيو فيه رائع
167,Very bad place actually ; cats everywhere ; service is very bad ; it was a very bad experience actually
168,"Absolutely fantastic cuisine and atmosphere! The lighting in itself is wonderfully calming and sacred, and the food delightful!"
169,nice ambiance and good food + drinks + shisha
170,"It says they deliver to Maadi, we tried to order to zahraa el Maadi, they said they dont deliver to zahraa el Maadi! Either they write clearly which parts of Maadi they deliver to or they deliver to all of maadi"
171,"Very good restaurant, very warm atmosphere.......excellent recipes, I'd recommend it for oriental food lovers"
172,"Abou El Sid provides authentic Egyptian food. While the food tastes good, the portions are prices are ridiculous. Appetizers come in a small bowl that you can finish up in a couple of minutes. Mains are pretty much the same if you order a tagen or..."
173,"Visited Abul Sid in Ramadan.. Good Vine leaves, amazing molokhia.. BAD Fettah and ok moza.. over all experience compared to the value of money we paid not good."
174,"We visited this restaurant on a cool spring evening and loved it. The food is exquisite, of excellent quality and beautifully presented. The Molokhiya was first class and so was the seafood tagine. Very generous portions on the main courses which cou..."
175,Excellent Egyptian Food but very expensive
176,test
177,"If you're in the mood for homecooked dishes that for whatever reason you're not getting at home, then look no further than Abou el Sid. Their menu has everything from the basics foul, ta3meya, koshary to the more elaborate molokheya bi araneb and sha..."
