,comment
111,ناس محترمه بجد شكرا ليكم و كمان الاوردر وصل سخن ❤❤
112,بجد ياخد 10/10 ونجمه كمان الاكل تحفه وخدمة العملا ممتازه
113,رائع الصراحة من زمان مطلبتش من مطعم حلو كده
114,حلو جدا يا ريت تكملوا علي كده بنفس المستوي
115,حلو جدا وتعامل المطعم في التليفون شيك ومحترم شكرا
116,This was one of the most perfect Sushi experiences ever
117,السلطه شبه فاضية ومافيها اي طعم
118,Loved it keep up the good food :).
119,Sushi pieces were really good
120,شكرا ليكم جداا الاكل تحفه جدا و فرش و سخن
121,اول مرة اطلب منكم الصراحة بس خلف توقعاتي الاكل جميل ..
122,رائع بصراحة و كل مرة احلي ياريت متقلوش عن كده
123,حاجة رائعة طعم و شكل ممتاز و ديلفري محترم جدا شكرا
124,وصل سريع ديلفري محترم و خدمة عملاء محترمين شكر ليكم
125,الطعم ممتاز والتغليف حلو جدا والأكل وصل سخن وفضل سخن لوقت ودي أول مرة وان شاء الله مش آخر مرة
126,حقيقي الاكل رائع و الكمية مقبولة بالنسبة للسعر
127,خطييييييير بجد و فريش جدا جدا انصح به دائما
128,الخيار طعمه احلي بجد... الناس اللي مديا تقيم اعتقد مكالوش سوشي بجد قبل كده فلوس ف الارض 😔
129,الباكينج ممتاز و فى اهتمام بالبورشن و الاكل طعمه حلو و فرش شكرا جداا
130,مطعم محترم جدا و نس زوق و اكلهم جميل اكيد حكرر التجربة
131,وصل في الوقت المحدد و كان الاكل جميل جدا تسلم ايديكم
132,من اكتر المطاعم محافظة علي الكوالتي في ظل الظروف الحالية ياريت تستمروا علي كدة
133,الطعام عظمة و الصوصات تحفة الف مليون شكر ليكم
134,The sushi is so yummy and fresh
135,التعامل راقي جدا و خدمة العملاء ناس كويسه و الاكل جميل
136,الأكل تحفة والمطعم محترم اتصلوا بيا يسألوا عن رأيي في الأوردر
137,الاكل مره حلو و طعم ماشاالله شكرا اليكم
138,ماشاء الله الاكل جميل جدا ووصل فريش شكرا جدا ليكو
139,السوشي فريش و الصوصات كتير شكرا جداا علي المعامله
140,love it really go on like that and will be
141,السوشي حلووه جدا و الاكل فريش ومتاخرش شكرا
142,الاكل جميل جدا ووصل سخن و خدمة العمللاء كويسه جدا شكرا...
143,"v good experience , the ingredients are all fresh"
144,shokran ala el akl da gamel gedan tob bgad
145,Food was good but got the wrong order just classic roll and fried
146,"Honestly the best sushi place ever!!! Delivers everywhere, delivers quickly, and the food is honestly always so good. Thank you for always being delicious!"
147,Always delicious and fresh food. Ordered many times and they never disappoint me
148,Excellent as usual ❤️
149,Amazing and came fast
150,It was great. 👍🏻
151,تحفه السوشي فريش و ال pieces حجمها مناسب مش صغير ولا كبير اوي
152,to7a bgaaaad more than perfect thanks
153,The taste is delicious as usual and the delivery was fast this time
154,Food quality is great .
155,تجربه كويسه كواليتي ممتاز بالنسبه للسعر
156,الاكل كلو وصل فريش و الكواليتي جميله جدا شكرا
157,والله ناس زوق ومعاملتهم جدا حلوه والطعام طيب جدا
158,اكل جميل و معامله روعه شكرا جداا لزوقكم
159,الطعام رائع للغايه الطلب وصل لي كان ساخن و طازج
160,حقيقي الاكل رائع و الكمية مقبولة بالنسبة للسعر و الكوالتي
161,السوشي جميل جدا و الاكل كلو فريش بجد تجربه حلوه اوي
162,حلو جدا بجد الاكل تحفه و سخن و الدليفري شخص محترم جدا بجد شكرا
163,جميل جدا شابوو بجد علي الكواليتي حاجه جميله جدا
164,الاكل رائع و الصوص تحفه و مخدش وقت في التوصيل
