,comment
66,packaging order was good 👍 delivery time was also fair 👌 italian chicken was very good and tasty 😊 mushroom sauce was bad and has no taste of mushroom 😕 sauted vegetable was good 👍 mashed potatoes tasted good but had some after taste 🤏
67,الوجبة إتأخرت جدا لكن جت سخنة ومعمولة حلو والكمية ممتازة..
68,طلبت تي بون ستيك متوسط النضج و وصل مندوب التوصيل في 45 دقيقه مش عارف امتى لحقوا يجهزوا الستيك و طبعا واصل الستيك ساقع و منظره مش طازة و اجي اكل بقى الاقيه بيعض و بيشد و عذاب لدرجة خفت على سناني و ماكملتوش.
69,الاكل محروق
70,الطلب كان صغير اوي ومش مليان للاخر مع اني كنت طالب الحجم الكبير ومفروض ان سعرها مش رخيص خالص 65 جنيه
71,أسوأ حاجة ممكن بني ادم ياكلها
72,الخدمه و الاكل ممتاز و معامله الاستاف ممتازه جدا جدا
73,Spectra Didnt's respect time it really become disaster resturant non-professional customer services last time to order from there never do it again
74,تجربه جميله والاسعار مش غاليه اوي أنصح به
75,"overpriced,tasteless and just overall awful"
76,"We visited spectra on Tuesday 7th of Jan and the experience can be sumed up in one word HORRIBLE... We waited half an hour just to receive the water, another hour to receive our food EXTREMELY cold! They gave us plastic cups and some people had plati..."
77,رائع والخدمة فوق النمبر ون وناس نظيفة وتعامل شيك وذوق راقي
78,"Found several hairs in the soup, disgusting!!!"
79,ممتاز واسعاره مقارنة بكل المطاعم التانية افضل والكميات بتشبع
80,الاكل كان لطيف والفراخ بلو ريبل حلوه جدا وكمان شوربه الفراخ بالمشروم تحفه بس الاستيك كان سئ جدااا للاسف ومش مستوي كويس كمان
81,الاكل سيء جدا وكان في قطعة منديل ورق في وسط الاكل و المكان فوق حر جدا عشان المكيفات بايظة و كوبيات المياة قذرة و الحمامات قذرة
82,"I love the food portions there , the taste and everything. It’s the best restaurant to go when u are really hungry"
83,الفراخ كانت مستوية كويس وطعمها حلو المكرونه طعمها كويس بس تقيلة شويه اما الصوص فمكنش حلو اوي
84,perfect place .service is good but you must choose your fit taste carefully
85,"Got Rib-eye combo III which has: 3 Rib-eye steak: steak was so hard we couldn't even cut it with the knife, waiter took it back and cooked it again with butter to become even harder and it was a total mess. After that he replaced the Rib-eye with vea..."
86,من سئ لأسوأ ... الستيك ناشف و الشوربة مالحة و المكرونة سيئة
