,comment
110,Very bad quality أسوء كشرى فى العالم حاجه مقرفه ملهاش اى طعم
111,"Great dessert, Koshari is good, Prefer other restaurants for the taste."
112,تأخر ايصال الطلب جدا
113,It had a lot of no-chewable particles. Most probably paper.
114,عاوزين كشرى مش مكرونة بس
115,Very bad quality it was not a koshary it was some pasta
116,مطعم وحش جداا ومعندوش الحاجه الطلبتها وكلمكو وقالكو انى انا العايز اعدل الاوردر
117,Good
118,الاكل سيئ جدا و الطيار اسوء
119,الحساب مختلف عن اللى مكتوب ع الابلكيشن ووقت كبيرًجدا على ما الاوردر جيه وفطيره السكر ناشفه ومجلده
120,verry late delivery
121,ناقص طبق الخبز و استبدال الرز بلبن مكان المهلبيه المطلوبه
122,الفطير جي محروق وريحته شايط واسود
123,علب الصلصة الكرتون مقطوع بالكامل من القاعدة من السخونية وعلب الدقة غير محكمة الغلق وبتنقط وهى مقفولة
124,طلبت فطير وجالي اسود ومحروق وناشف وريحة الحرق فيه بشعه
125,الكشري بشع
126,It took 2 hours to arrive and it came very cold.
127,الكمية قليلة والسعر عالي عليها
128,للأسف الفطير بقي رفيع جداً و الحشو مش قد كدة 😔
129,Special request ignored.
130,ساعه و نص تاخير
131,الاكل كان بارد جدا والشطه بارده جدا
132,اكياس الصلصة جت مقطوعة
133,الكشري جاي من غير صلصة
134,الكشري ملوش طعم والمكرونة نية والصلصة مش حلوة
135,الكشري جه بسرعة و سخن و التغليف محكم و الطعم حلو
136,طلبت العرض جالي ناقص رز لبن
137,هو انتوا لو حطيتوا البصل في علبة لوحدة هيحصلكم حاجة !!1
138,روعه بجد والله بدون مبالغه التعليق الوحيد ان الشطه مكانتش حارة كانت عادي وكيس بس مش كفايه لاكن الطعم روعه وسلوك الشاب اللي جاب الاكل لحد باب الشقه كله ادب وذوق صراحه غير انه وصل قبل الميعاد بسرعه جداً وبس كده
139,سيء جدا
140,الطاجن الفراخ بالجبنة كان طعمه حلو جدا تسلم ايديكم
141,التوصيل سي جدا جدا جدا
142,I place my order at 5:20 and it was delivered at 7:51!!
143,الصلصه لا تكفي لكمية الكشري
144,الاكل جاي بارد بعد انتظار اكتر من ساعه
145,طبق ب ٦٠ جنيه مفيهوش غير رزيتين والباقي كله مكرونه حرفيا باكل طبق مكرونه مش كشري وعاملين معا عرض رز بلين تقريبا حطه الرز بتاع كشري في رز بلبن 🤣
146,❤️❤️
147,المكرونه مش مستويه و محطوش معلقه
148,مطعم زباله ووسخ والاوردرات اصلا مش بتوصل وابلكيشن يقرف الكلب ومش بيساعدو خالص ف اي حاجه واخر خرا ربنا ينتقم منكو الواحد بيضيع ساعتين ويستني وتطلعوا ولا ستين كلب في الاخر
149,الطاجن مش مستوي كويس وصلصته قليلة
150,مكرونة فراخ فيها شعر اسود و حاجة تقرف
151,worst delivery
152,كويس
153,معقول تبعت الأوردر فى أطباق بلاستيك من أردأ أنواع البلاستيك شئ مقرف جدا
154,الفطيره وصلت معجونه في بعضها و كتله واحده
155,Fdy
156,بشع
157,ما فيش معالق مع الاوردر وطبعا احنا في شركة مش ف البيت اتصلت بالطيار قالي انا مستلم الاوردر مقفول و هاكلملك المطعم وبعديها انا اتصلت بالمطعم مارديش ولغايه لما عرفت اشتري معالق الاكل كان تلج بسبب التكييف
158,الكشرى مش مستوى كويس
159,الرز في الكشريكان مش مستوي كويس + الطماطم في السلطة كانت بدأت تحمض
160,للاسف الاكل كان وحش جدا و معدتى تعبتنى جداااااااااااا
161,الاوردر موصليش
162,طعمه عادي وكمية السجق قليلة
163,Tohfa
164,سئ جدا
165,الكشرى ملئ بالمكرونة أكثر من اى شئ
166,لحد الآن لم استلم الطلب الساعه 6.05 وأنا طالب الأكل من الساعه 3.54 آخر مره أتعامل مع ابليكيشن المينوس
167,the taste is very bad
168,"driver claimed he doesn't have change, and took more money than the orders worth"
169,الصلصة حامضة ورميت الاكل دا غير التأخير ف التوصيل
170,الاكل جاى بايظ و طعمه سئ جدا
171,ليس نظيف
172,اتصلت بالمطعم لما الاوردر اتأخر كذا مرة الدولي ان الطيار طلع بعد ساعتين ونص او اكتر الطيار كلمني قالي انا لسة طالع من ٥ دقايق قالي مين اللي قال اني طالع من بدري،،،ودي مش اول مرة تحصل مش عطعارفة المشكلة في الابلكيشن ولا المطاعم ولا اية بالظبط
173,الطاجن سىء سىء سىء جدا وتعب معدتي وحسبي الله ونعم الوكيل
174,بقالي ساعتين و نص و لسه مستلمتش الاوردر
175,the order take more than two hours very bad delivery experience
176,طعم سئ و تغليف اسوء و الاكياس بتفرقع من الضغط و العلب بتاعة الصلصة بتسيح من الحر و بتبوظ
177,التغليف سئ جدا جدا جدا جدا و كل الاكياس الصغيرة من الدقة و الشطة بتفرقع و بتتفتح و علب الصلصة من السخونية بتتقطع و الصلصة غرقت الشنطة و كل حاجة بتتحط في كيس واحد فالحاجة بتبوظ شغل سئ جدا و الله
178,very bad taste and quality of food
179,١ دقة بس ازاى مع علبة الكشرى العملاقة دى ده غير ان ٩٠٪؜ من العلبة مكرونة
180,"الفطير عندهم سيء جدا وما بننصح اي حد يطلب منه! بيعملوه صيامي بدون اي نوع جبن بدون ما تطلب صيامي! حاطين بس كوم زيتون وكوم فلفل رومي ورشة من اللحمة او الفراخ او السوسيس! ولما اتصلنا نشتكي ونقلهم كيف يعني فطير بدون جبنة ردوا بكل ثقة ""هي دي طريقتنا في ا..."
181,المكرونة في الكشري سيئة نية وناشفه والبصل في قشر كتير
182,Bad
183,اتأخر
184,بقيتوا في قمة البشاعة و اوردرات تتغلي و قمة عدم الاحترام و جودة مش زي الاول و اخر مرة
185,ابشع حاجة ممكن تتاكل!! جالنا تسمم وحاجة تقرف وطعم يقرف Very bad quality!! Worst ever!!
186,الدقة كانت عبارة عن مياه حرفيا
187,طعم الصلصة غريب جداً، صلصة طبخ مش صلصة كشري 👎🏻👎🏻
188,وقت التوصيل تجاوز الساعتان
189,حاطين بصل اكنك بتاكل خشب
190,ازاي ابق طالب اكله سريعه زي الكشري والمكان الي انا في بيني وبين الفرع ربع ساعه يديني ان الاوردر هيوصل بعد ساعه وافقت قولت ممكن يبق ف ضغط طلبات يجي يعدي ساعه ونص وبعدين الدليفري بكل برود يقولي لسه قدامو عشر دقايق ويوصل وبيتكلم بطريقه زباله شبه الي مشغ...
191,عاوز أشكر الكابتن المسئول عن التوصيل عن تعامله المحترم وإنسان مهذب وذوق جدا بصراحة
192,bad
193,الاوردر وصل متأخر جدا يعني انا طالب الاوردر الساعة ٩ ونص والاوردر وصلني الساعة ١١.١٠
194,كل مره بشتكي من تاخير الاوردر
195,وقت التوصيل تعدي الساعتين
196,food temperature
197,الكشري بارد جدااا
198,بدون عدس و لا تقلية بصل !!!
199,انا طلبت طاجن مكرونة باللحمة وجالى بالفراخ
200,التغليف سئ جدا والطلب جي ناقص
201,Hi
202,Not good
203,و النظافه و وقت التوصيل بجد كل حاجه وحشه و اخذ فلوس زياده
204,.
205,Wonderful
206,الاوردر خد اكتر من ساعتين ولسه موصلش
207,اتاخر جدا و كمان الكشري جاي من غير صلصله
208,طلبت فطيرة كبيرة جت وسط وسئة جداااااااا وطلبت طاجن جه ٢ طاجن واخر لغبطة والاكل جاى متاخر جدا كل ما اديكو فرصه القى الخدمه اسوء
209,Very late delivery
210,الاكل كويس جدا، لكن التوصيل بطئ جدا
211,👍
212,the drive did not return the right amount of money and the food was cooled
