,comment
82,نتمنى الحفاظ على الجودة تعليق بسيط الفطيرة المكس لحوم ياريت السوسيس يتغير بصنف اخر لانه ذو جودة ضعيفة غير كدا الطلب كله جيد جدا
83,الفطير تحفه و سخن فظيييع بجد
84,Fresh and amazing taste 👏🏻👏🏻
85,شكرا
86,فطيرة راس البر جميلة جدا
87,كانت باياته ومش سخنه مع اني امبارح طلبت كانت سخنه وكويسة
88,Very bad
89,أسوأ تجربة الأوردر غلط مبدل الأصناف من غير علمي ولا رأيي ووصل بعد ساعتين ومطلع ديلفري من غير عنوان ومطلعش غير لما اتصلت بعد ساعة ونص والأكل بارد والقشطوطة شايلها على جنبها تجربة سيئة جدا
90,Zero quality
91,الاوردر موصلش الدليفري اتصل قالي البيتزا اتعجنت منه
92,مش افضل حاجه
93,بيعمل فطيره بسبوسه وكنافه خطيررررررره ♥️♥️
94,الاكل وصل بارد جدا نتيجة لتأخر الدليفري
95,wrong order rude driver
96,الفطيرة باردة جدا . الجاتوه سايح
97,الاكل جاى كله مقلوب ومتبهدل
98,"Very late delivery to the order couldn’t reach the location on application , portion is too small to the cost paid"
99,طعمها وحش جدا و العجينة سيئة مش مخدومة كويس و الخامات فقيرة
100,الاوردر فطيرة بالشكولاتة كل الشوكلاته كانت واقعة في الكيس
101,وحشه جدا مفهاش اى بيبرونى وكلها زتون
102,طلبت بيتزا ميكس جبن اضافه بسطرمه جت من غير ولا حتت بسطرمه وكلها زتون
103,الفطيرة بالبسبوسة فقط و ليس مضاف إليها كنافة كما انها ناشفه و ليس بها قشطة كافية و عسل
104,less quality than other times
105,الطعم حلو اوى
106,T
107,Didn’t receive the whole order
108,Using low material - not Kiri cheese
109,Asked for extra delivery fees
110,"late delivery, feteer was too cold and taste’s bad"
111,الأوردر ما وصلش لحد دلوقتي!!!!!!!!!!
112,"I used to really like ordering from here, but this time i ordered a peperoni pizza for 220 EGP, i received a pizza with literally luncheon, it's the cheap luncheon with pepper you can buy a quarter kilo of for 55 EGP. The restaurant insisted that it ..."
113,Horrible
114,The worst fetert ever ☹️ Very bad experience
115,Very very bad
116,اسوء مره بصراحه .. الفطير محروق والتوصيل جه متاخر جامد والاكل جه بارد جدا .
117,"thanks so much for this delicious feteer, but there's something wrong in sojuok feteer roll because this is not sojouk , it's just sausage.. شكرا على الفطير الجميل لكن فيه خطأ فى رول الفطير بالسجق لأنه للأسف محشى سوسيس مش سجق بلدى زى الوصف وزى الطلب"
118,انا طلبت حجم كبير و تقريبا جت لى وسط لأنها صغيرة قوى و انا دايما بأطلبها علطول و لا انتوا صغرتوا حجمها
119,Didnt receive the order Cant refund my money back
120,جميل
121,الاوردر موصلش اصلا
122,الطعم سيء الفطيره ناشفه و كميه الشوكلاته قليله جدا يا ريت ترجع
123,التورتة كانت بايتة والفاكهة مش صابحة
124,الكريم شانتي زياده عن المالوف الكيك قليل داخل التورته فبالتالي السكر كان طاغي علي طعم التورت شكرا
125,الفطيره كان طعمها حلو بس كلها ٨ ساعات وجالي تسمم رجعت وتعنيه ولغايه دلوقتي تعبان يعني مش عارف اقول ايه بس بصراحه اوردر زي الزفت
126,الجلاش والرقاق الطري مش طازة اوي صراحة وده مش مستواهم في العادي الحاجة بتكون فريش وممتازة في الجودة .. !!
127,الفطيرة كانت محروقة وماتتاكلش
128,"Not fully filled with chocolate, and the overall quality was bad that I had a stomachache."
129,Good
130,يا جماعة انا اول مرة اشوف فطيرة فراخ رانش و فيها اومليت حاجة في منتهي القرف تحربة لا انصح بيها لاي حد
131,السائق تأخر جدا
132,أحلى فطير 👍
133,اكل بايت
134,كمية زيتون مبالغ فيها مغطية علي طعم الفراخ و الحجم صغير
135,Arrived cold and not fresh like previous times
136,الاوردر جاي مثلج و مجلد
137,الاوردر بارد تلج
138,وجود ظلط
139,الطيار جاب الفطيرة باردة
140,It was very delicious food but they was too late for delivering the order to the driver
141,سعره المفروض يكون بالسمنه البلدي بس للأسف الفطير كان كله زيت وطعمه وحش
142,I was poisoned from the pizza.
143,سيى جدا والمعامله اسوء
144,"I asked them not to bring me ketchup, and they brought me Hienz ketchup"
145,البيتزايه بارده جدا وخساره فيها الفلوس
146,كنت طالبه اضافه حليب و اضافه سكر بس مضافوش حاجه و اتخصم منى الفلوس
147,الفطيرة مكلكعه من حتت وحتت... مش مستويه كويس من كل الاجزاء.. والسجق ناشف وجاف... خسارة الفلوس
148,التورته مقلوبه
149,تم تبديل المنتج رموش الست في التليفون لمنتج ارخص من طرف المحل لعدم توافرها و لم يتم تغيير السعر و تم اخذ سعر المنتج الاغلى الذي لم يصل ولم يتم استرجاع فرق المبلغ
150,Om Ali taste is so bad
151,تمام
152,الحلويات كان طعمها وحش وكانت زى مايكون مرشوش عليها حاجه او فيها طعم برفان
153,رموش الست عاملة زي الكيكية ومتسقية شربات
154,Missing kunafa mango
155,الحاجه حلوه وفريش
156,الكميات مختلفة تماما
157,البيتزا جيالي كلها محروقه من تحت
158,I ordered it a sausage received it hot dog!
159,الجبنة على البيتزا حادقة شوية
160,ذوق بعتولي سكر بودرة زيادة خارج الطلب مع إضافة داخله... وأسعاره حلوة
161,Omali is not plain
162,the one who called from the restaurant was rude
163,الفطيرة حجمها وسط مش كبير
164,الفطيره كانت مش احسن حاجه جبناها قبل كده كانت كويسه اما المره دي كانت طبقتها تقيله ومريته وطعمها مش حلو
165,حلو جداااااااا
166,انا مصدومه من حجمها وانا طالباها كبيرة جاتلي في حجم الوسط والسعر علي انها بيتزا خضار غالي اوي وصدمتي الاكبر اني مش اول مرة اطلبها وتطلع بالشكل ده بس هتكون اخر مره ان شاءالله
167,They gave me Heinz ketchup which is on the boycott list
168,Thx
169,كالعادة تحفة
170,كنت بحب الفطير بتاعه اوي ومن زمان ماطلبتش منه ، اتصدمت المستوى بقى وحش جدا للأسف
171,best service and delivery
172,فطيرة التونة محطوط عليها طماطم مخلياها زفرة جدا غير ان نوع التونة اصلا ردئ اوووى والفطيرة اللي بالكريمة عبارة عن ورقة ولا فيها كريمة ولا فيها فطير حرفيا ورقة خفيفة وفاضية والله العظيم ما فيها فطير ولا كريمة حاجة تقرف
173,بطني وجعتنب حامد بعديها مش هشتري منكم تاني
174,راااااااائع
175,توصيل زفت ودعم فني زفت
176,الروست بيف جواه لانشون مش روست بيف
177,كل حاجة طلبتها تحفة
178,Didn’t get my special request
179,الاكل جي بارد جدا وواحد وقت طويل اوي علي مالاوردر جيه
180,طلبت اضافه حليب لاكن مكنش فيه اي اضافه اصلا
181,رااااااااااااااائع
182,didnt recieve one sugar feteera from the order and paid already
183,العلب جت مفتوحة والسلوتيب مفكوك والحاجة مقلوبة على بعضها
184,البيتزا حجمها صغير اوي
185,الكواليتى قلت جدا زودوا تمن الحاجات و حتى الزتون مش حطينه
186,الامل وسل متأخرا جدا ، التوصيل كان من مندوب المنيوز قعد يلف كتير و وصل متأخر نص ساعه ، الاكل وصل ساقع و مجلد مايتاكلش الفطيره البسطرمة مافيهاش ب ٣ جنيّه بسطرمة و الجبنه ردئه جدا اوحش فطيره بسطرمه فشتها
187,الاوردر جاي مقلوب
188,حاطين جبنه بيضة 😂على الcheese lovers
189,المندوب ذوق جدا
190,في منتهي قله الادب وعاوز فلوس زياده
191,وحش قوى
192,all eldomiaty food is amazingggg
193,food was delivered after 2 hours!
194,الحشو قليل
195,ارجو استخدام كاتشب محلي للمقاطعة
196,المهلبيه اكتر من البسبوسه والكنافه اكني باكل فطيره بالمهلبيه
197,الفطير كان حادق جدا جدا اكتر من المعتاد
198,وصل بعد ساعتين
199,"one of my favorite restaurants, best service , food and delivery"
200,صغيرة جدا
201,the ranch fetir did'nt have ranch at all
202,Worst support ever
203,الاوردار مجاش
204,كان بايظ وكلمتهم بدلوه
205,فطيره السكر ناشفه ومش حلوه ابدا
206,تحفه ونظييييف
207,ناس محترمه و مهتمه و خامه جيده جدا
208,I ordered Feteer mshaltat and I found that the delivery man has replaced it with another one from normal bakery and not from domiaty
209,بسبوسة ناشفة جدا بايتة
210,الاكل بايظ وطعمه بيلسع
211,الفطيره حلوه بس صغنن
212,طلبت فطيرة لوتس وشوكولاتة اللوتس حرفيا بشع والفطيرة نفسها ورقة كاني باكل لوتس وشوكولاتة بس وطلبت تريس ليتيشس بجد كانت بشعة ملهاش اي علاقة بيها ابدا ولا حتي شبه بتاعة المحلات الشعبية اوي ورموش الست كلها ريحتها بيض تجربه عمري ما هكررها تاني بشع
213,delicious and hot
214,الغيت الطلب للتأخير الشديد
215,الاكل اتاخر جدا .. وصل بارد جدا كأنه لسه خارج من التلاجة!! .. الطعم زي الزفت وفي قمة القرف .. اوسخ بيتزا شرقي كلتها في حياتي
216,The honey on both was too much
217,الاوردر تحفة. بس محدش بيقرا ال comments على الطلب
218,لم يستجب لتعليقات المكتوبه على الاكل.. بس الاكل كان حلو و مخدوم
219,الاكل جه ناقص والمعامله سيىه جدا
220,البيتزا كانت سيئة
221,خدمه تغليف المطعم و اهتمامهم بالطلب على اعلى مستوى شكراً بجد ليكم و التوصيل سريع و محترم برضوا ❤️❤️❤️❤️
222,الفطيره جايه بيتزا شرقي انا طلبت فطيره عادي
223,الفطير حلو جدا...................................
224,الاكل تحفه
225,فطيرة السجق حلوة ورقاقها حلو ومش مدهننة بس الsmall صغيرة جدا فعلا ماتشبعش شخص أكيل
226,"very very very small, you need 10 of those to be satisfied"
227,طلبها فطير بالسكر و البسبوسه بس ، جت بالكريمه و كنافه و بسبوسه
228,مشفتش تأخير بالشكل ده قبل كدة
229,اوردر يقرف و جاى ناقص و رول الفطير ني من جوا و أخر تعامل مع المطعم و مع المنيوز عمومًا
230,السمن المستخدم زفت
231,الفطير الفلاحي نوع السمنه سئ وكتير جدا في الفطيره
232,accepted the order while they dont have tge items . then called after 1 hout to tell me i have to edit my ordet
233,البيتزا و الفطير لازقين في الكرتونة كأنها مقلوبة
234,المطلوب كان بيتزا شرقي إللي وصل إيطالي والحلو من غير لبن
235,فطيرة السكر رائعة و طازة و الباتيه مخدوم
236,Burnt Food
237,الحلويات الشرقية ممتازة المتدلعة جيدة التغليف أكثر من ممتاز إجمالا رائع
238,الفطير الحادق مش اوي واللي بسكر طلبت عليه لبن جه من غير
239,ااشتريت ٣ فطير بالسكر و كل اللي اكلو منه جالهم نزلة معوية
240,الطعم كان رائعا والحجم كان أقل من المرة السابقة لم يقم بإشباعي كالمرة السابقة
241,Great 👍🏻
242,جودة سيئة جدا و طعم اسوأ و اللينزا محروقة و ناشفة و بايتة
243,البيتزا الإيطالي حلوة أوي إن شاء الله هطلب تاني
244,Very cool
245,Very good experience
246,اكثر من رائع
247,روول الجبنه قليله الجبنه فيه المره دي بس
248,الاكل متاكل منه والعلبة جاية مفتوحة وبارد ومتأخر!!!!!!
249,الفطير كان محروق ويعتبر مكنش فيه سجق ع عكس كل مرة بنطلبه
250,تحفة الحلويات
251,سئ جدا الاكل وصل بارد جدا ووقت التوصيل كان كتير جدا و الفلوس كتير جدا علي جودة الاكل و الكمية تجرية سيئة جدا
252,تحفه الاكل عجبني اوووي تجربه رائعه كل مره من امياطي
253,Very disappointing service. How are all the other reviews 2 words and Its requesting a minimum of 40 for this review. Nice work El Menus.
254,وهمي حرفيًا
255,H
256,الفطيره اللوتس قليل جدا و الاوردر كله جاى مقلوب
257,The delivery is so Rudy he closed the phone during I calling him. And the took to me with a bad attitude
258,الاوردر موصلش اصلا وبقالى ساعتين وربع طلباه
259,فطيرة اللوتس تحفة ومظبوطة جدا
260,الارز باللبن سيئ جدا لا انصح بشرائة ووجدت به شعر و الاوردر اتاخر جدا
261,طلبي كان فطيرة بإضافة شوكولاته لكن مع الأسف الشوكولاته تقريبا كانت خلصانه وده اول مرة تحصل عندهم
262,حجم البيتزا صغير جدا علي سعرها
263,I didn’t receive the order till now
264,لم يتم اضافة بسبوسة و كنافة و شيكولاته و انا دافع ثمن الاضافات
265,جميل جدا وتحفه
266,Not fresh And not the chees cake that I used...
267,احلي بسبوسة في اكتوبر وفطير بسكر
268,البيتزا وصلت معجنه فبعض ومقلوبه ولازقه فالكرتونه
269,فطيره راس البر مش حلوه خالص والفطيره الحادقه مش احسن حاجه
270,هو حلو عله طول بس الاوردر ال جلي اخر مره الطيره الي بسكر جتلي محروقه من تحت و فوق و السكر كان قليل و العجينه مخينه اوي يعني كانت وحشه الشيف معملهاش حلوه زي كل مره خلو بلكو من الجوده
271,The pizza was small and the dough was very dry and oily
272,الحجم كان قليل جدا وكنت طالب حاجه اضافيه لم يتم اضافتها م انصحش حد يشتري منه تاني
273,👍🏻
274,الاوردر لسة موصلش لحد دلوقتي بقاله ٣ ساعات
275,اكتر عجينة بيتزا مقرفة جربتها في حياتي كأنها عجينة كيك و طالب إضافة جبنة البيتزا أصلا جاية عليها جبنة قليلة جدا و العجينة مقطوع منها حتة زي ما في الصورة
276,الطيار جاي ومعاه صاحبه
277,اسوا تجربه اكل علي الاطلاق طعم سيئ خالص ومواعيد وحشه اوي
278,شكرا للإدارة وسرعة استجابتها وطريقة حلها للمشكلة
279,"delivery was very bad, el pizza wel feteer kano fo2 ba3d 3shan el delivery kan masek el boxes vertically"
280,المنتج غاية فى السوء وتم الإتصال بخدمة عملاء الدمياطي ولم يتم إتخاذ أى رد فعل تجاه الشكوى
281,حلو جدا
282,احنا طالبين فطيرة بالكريمة وإضافة شيكولاتة وجت إضافة سكر
283,حلواني الدمياطي رهيب فعلاً
284,اكله دايما جميل شكرا الدمياطي
285,الدليفري ممتاز
286,الفطيرة صغيرة بطريقة مش طبيعية و انتو مش قايلين ان حجمها صغير كاتبين انه حجم واحد و مش طبيعي ان ده يكون الحجم اخر مرة اجيب منكو
287,الاكل جه بعد ساعتين و فالاخر الاكل جاي غير اللي طالبه و بكلم الفرع اسلوب مش كويس حتي مفيش كلمه اعتزار و بعتوا اخدوا الاكل و بعتولي الفلوس آخر تعامل فعلا
288,حلوة بس الحجم الوسط قد الحجم الصغير من الاخر تكفي واحد لوحدة بالعفية
289,side note the order was delivered after 2 hours and that is waaaay too much time to be taken. was not a great experience due to that.
290,الطلب جه بارد وأنتم شركة غير محترمة ولا تحترم العملاء
291,I ordered a meduim feter oriental it came sooo smalll and I previously ordered it it was much better
292,طلبت بقسماط صوابع ليس مدور جالي مدور و محروق 😔😔
293,الاكل سئ جدا
294,تحربة سيئة جدا للبيتزا الايطالي.. حجم صغير على السعر ومالحة والموتزاريلا مجمدة مش طازة والسي فود فيها معدوم
295,تأخير في التوصيل
296,good
297,احسن سائق محترم جدا جداوخلوق ومساعد الاوردر ١٠ علي ١٠ الاكل سخن طازج والتورته عالميه
298,الدانش جاي بايظ واترمي والكرواسون وحش جدا لا طعم ولا ريحه بتاع الافران العادي احسن مليون مره
299,الأكل بارد
300,البيتزا لم يتم حشو الأطراف وكانت سيئة الطعم
301,التزام و مواعيد جميلة.
302,الطعم سئ جداً والبيتزا عبارة عن عجين خالي من الحشو
303,انا عايزة ارجع الاوردر
304,حلو
305,البسكوت مكسر خالص
306,طعم المنين سيء جدا. كانه كارف
307,البسبوسه جت ساده مش مكسرات............
308,ممتاااااااااز
309,بلح الشام جه بداله زلابية والdelivery man مش راضى يبدله ولا يرجعه !!!
310,للاسف القيمة مقابل السعر ضعيفة جدااا والجودة ماتستاهلش المبلغ المدفوع و الاوردر قعد ٣ ساعات علشان يوصل
311,انا طالبة كنافة ني مش كب ب المانجو ياريت تصلحو المشكله دي ف اسرع وقت عاوزه عجينه كنافة
312,اتأخر في التوصيل
313,زفت حرامية
314,الفطير الحادق غالي جدا... وحجمه صغير مع اني جبت اكبر حجم
315,اسوأ تجربه. الاوردر اتأخر ساعتين مع اني كنت طالب اول اليوم قبل الذروه. الطلب جه مختلف طلبت فطيره جبنه حشو داخلي جالي بيتزا شرقي عليها جبنه قليله جدا و بارده و الطعم كان وحش جدا...
316,اسوء تجربة
317,المنيو غلط وبيبقى في تعديل في الاسعار وفيه منتجات مش موجوده كتير والتوصيل متاخر جداا
318,بسبوسه و شها ناشف اوي
319,nice
320,not fresh
321,Bad
322,طلبت فيريرو روشيه ديلفرى لكن جالى شوكولا بالكراميل والبندق خاص بالمكان نفسه فطلبت تغييره لكن جالى شوكولا خاص بالمكان نفسه مشابه لكن مش فيريرو روشيه و مع ذلك جاءت التبريرات الخاطئة و اخد مقابل ٣٠ ج للديلفرى الخاص به مع انه قال قبلها ١٨ ج فى مقابل غش. ...
