,comment
99,حقيقي الاكل رائع و الكمية مقبولة بالنسبة للسعر
100,خطييييييير بجد و فريش جدا جدا انصح به دائما
101,The food was really delicious and clearly freshly made. It arrived hot and delicious. Thank you.
102,رائع الصراحة من زمان مطلبتش من مطعم حلو كده
103,الباكينج ممتاز و فى اهتمام بالبورشن و الاكل طعمه حلو و فرش شكرا جداا
104,مطعم محترم جدا و نس زوق و اكلهم جميل اكيد حكرر التجربة
105,وصل في الوقت المحدد و كان الاكل جميل جدا تسلم ايديكم
106,من اكتر المطاعم محافظة علي الكوالتي في ظل الظروف الحالية ياريت تستمروا علي كدة
107,الطعام عظمة و الصوصات تحفة الف مليون شكر ليكم
108,التعامل راقي جدا و خدمة العملاء ناس كويسه و الاكل جميل
109,الأكل تحفة والمطعم محترم اتصلوا بيا يسألوا عن رأيي في الأوردر
110,السوشي اكتر من رائع و والنودلز تحفة ممكن نزود الصوص شويه
111,bravo bgad elakl kloo helow shokran leko
112,الأكل حلو جدا ، و فريش و نضيف و وصل بسرعة اوي
113,برافو بجد الاكل جميل و الناس زووق جدا شكرا ليكم
114,احسن سوشي انا جربته بجد ، من احسن اشهر المطاعم
115,الأكل تحفة و جميل جدا و يستاهل التجربة🍗🍗
116,الباكينج محترم جدا و البورشن كويس و الاكل جيد
117,حقيقي الاكل رائع و الكمية مقبولة بالنسبة للسعر و الكوالتي
118,الاكل راءع جدا و الرز بتاع السوشي كان طعمو حلو جدا شكرا بجد
119,The sushi was great but very few sauces & delivery time is too long
120,The variety is not good
121,ممتاز كالعادة بصراحة..
122,My favorite sushii
123,Great as always
124,Incredibly fresh food and super fast delivery!
125,If you really like sushi.. this the best place for you 😍
126,very good sushi quality was perfect 👌 will order again
127,The quality of the items is excellent .
128,The food was very tasty and the packaging is really good and the prices are very reasonable
129,raheeeeeb bdg the best sushi anyway 👌😋
130,I loved it very much. The packaging was also great
131,"Everything is perfect, their support, portions,Quality, tastee bgd kol haga touhfa"
132,الاوردر جه تحفة وبسرعة جدا، شكرا اوي بجد
133,The most delicious crab salad I’ve ever had!!
134,More than Amazing. Perfect delivery time.
135,Sushi was very good. I was surprised actually
136,very delicious and fresh really love it
137,Very delicious and I hope it in next order♥️
138,بصراحة من احسن السوشي اللي جربته و كل حاجة فرش و نظيف جدًا
139,more than PERFECT thank you so much for the best quality everrrrrrrrre ⭐️⭐️⭐️⭐️⭐️
140,"It used to be delicious, now it’s oily and difficult to eat"
141,So bad So am guessing the reviews are paid!!!!! The taste is super weird Not fresh at all The crab paste looked like it was prepared 2 weeks ago i was gonna vomit 🤮 It falls and keeping on falling while using the straw as the rice and the sushi loo...
142,best price compared to quality and taste
143,الاكل تحفه و خصوصا المكرونة الالفريدو تجنن
144,ياريت المرة الجاية بس تزودوا الصوصات شوية بس عموما كان جميل
145,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ love it really go on like that and will be No.1
146,nice food fast delivery and good prices
147,super super fresh taste WOW Go on loved it
148,best quality good quantity fast delivered
149,الاكل رائع و الصوص تحفه و خدمة عملاء ممتازة
150,ممكن هذي أسوأ اكلة تأكلها بعد مال اليتيم، يشبه كل شي بالحياة الا السوشي
151,"The food is good, the delivery man is great. Thank you"
152,this is the third time i ordered from you every time is best than before
153,السوشي رائع بجد و الصوصات كتير و الطعم فريش و الحشو محترم شكرا
154,الصوصات رائعة و عاملة طعم رهيب في الاكل .. ممكن اعرف الوصفه 😂
155,i love the stability every time i order the same quality
156,وصل بسرعة و الاكل حلو و الباكينج محترم جدا
157,احسن نودلز اكلها في حياتي بجد كانت تحفة جدا
158,fresh and over all good restaurant i will order again
159,Wow to7faaaaaa thanks best and so fresh
160,best delivery in egypt my order arrived within 20 min
161,احب اشكركم جدا علي طعم الاكل الرئع و الخدمة السريعة
162,سيء جدا
163,لو هاكل يبقا مش هاكل غير من عندة احسن اكل
164,الأكل تحفة بس ياريت يوصل اسرع من كدة. 😋😋😋😋😋😋😋😋😋😋😋😋
165,so beautiful and good food and fast thanks
166,الاكل حلو بس كان عندي مشكلة الصوصات قليلة شوية يا ريت المرة الجاية تكون اكتر
167,love it best tasty and quantity go on no less
168,Soooooo great value of money instead of tasty food
169,Best Quality and Fast Delivery thanks all
170,احسن أكل جربه بجد ❤️🍗 مافيش احسن منه 😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋
171,السوشي كان عبارة عن رز وملوش طعم خالص !
172,the package and the food and the taste was nothing wrong love it
