,comment
80,جالي نزلة معوية من الأكل
81,الاوردر حلو اوى والطعم بس ليه الفراخ تبقى زفرة كده
82,سيئ جدا
83,كتبت سبايسي ومجاش للاسف
84,وحش اوي بطني وجعتني وجالي ميكروب في المعده
85,nice
86,Got food poisoning
87,الشاورما وحشه جدا و الفراخ نيه مش مستويه كويس و طالبه معاه ساندوتش ستربس جه حاجه تانيه و بردو الفراخ مش مستويه طعم و ريحه وحشين و الدليفري بتاعهم بيتاخر اوي
88,رد بايت
89,سيئ جدا والسندوتشات جات مش مقفولة ومعجنة وطعم الفراخ زفر ومتسخنة
90,شكرا جدا😻 الدليفري ممتازة جدا و أخلاق و ذوق فوق الوصف و الأكل ممتاز. بجد اشكرك 🙏🏻🌸و بالتوفيق دايما🫶🏻🍀
91,"I recieved a wrong order then my order was very bad,grilled chicken wasn't cooked well"
92,طعم اللحم مش لذيذ وناشفة والساندوتش غرقان صوص
93,لا يوجد معالق مع الطلب وحجم قطعه الاستربس متفاوت من طلب للأخر عكس اخر مره
94,Food came fast and was good .
95,الرز سئ جدا والتومية كمان مش حلوة زي المرة اللي فاتت
96,Was not good
97,رهيبين كالعادة اسطورتي
98,I found smth in my food
99,Too late
100,"Worst crepe very, it was totally not fresh"
101,كان كويس بس بجد اخر مره وحش جدا
102,الاوردر جيه بعد اربع ساعات و المطعم و المندوب و الايليكيشن بيستعبطوا حاجة تقرف
103,وحش
104,Horrible taste
105,"okay menus as usual you guys fucked up , and you will tell it wasn't our delivery will then why tf you have a delivery application? I would've been cheaper if I called the restaurant myself btw then I have the worst delivery experience more to besaid"
106,الاوردر جه بعد٣ ساعات ! ده لو جاي من اسماعيليه كان وصل بدري عن كده
107,الأكل كويس مفيش ملاحظات عليه
108,الكبيبه اللحمه اللي جواها تقرف بايظه
109,فيها ملاح كتير وحاجه زفت
110,Very bad crepe Wrong order I asked to bring coleslow and fried he added them in the crepe it was tasting horrible
111,كل الاسباب
112,"Well the food was good but I put instructions not to add vegetables in the crepe however it came with vegetables, it’s not a big deal but it would’ve been nice if there was someone cares about the customer’s needs."
113,cold falafel
114,It took 2 and half hours for delivery Very bad delivery experience
115,الطماطم اللي في السندوتش حمضانة
116,الجوده سيئه جدا
117,الفراخ سبايسي رغم انها مكتوب انها عادية والشاورمة ريحتها بايظة وحمضانة
118,الاكل بارد اوي الاستربس ما تتاكل خالص بسبب بروده الاكل ك كل
119,طعام طازج زحلو
120,الأكل حلو بس جه بارد
121,البطاطس مش مستويه نهائى
122,shawerma was dry
123,مزيت قوي ومش محمص
124,تسمم شديد بوظ عليه يومين من حياتي. مافيش اي نظافة.
125,الاكل جيه مدلوق و السواق اتأخر جداً
126,Shokrn
127,الطيار كان محترم والتوصيل كان سريع والمعاملة كانت كويسة من الطيار
128,حرامية الاسعار اغلى من المنيو نفسه بتاع المطعم ٣٠ و ٤٠ جنيه ليه ؟!
129,اكل جاي بارد مجلد والوجبة مقلوبة على بعضها والبطاطس درجة عاشرة
130,الاكل حلو آوي ، وجبة الفتة الرز و اللحمة طعمهم حلو آوي و مشبعة ، و الشاورما العربي طعمها حلو و بتشبع برضو
131,Rice not included in meal
132,جميل جدا وطازه
