,comment
143,الفراخ كطعم حلوه بس عند الورك والدبوس كانت غامقه جدا بين العضم واللحم والريزو كان عليه صوص باربيكيو كتير جدا مكنتش عارفه احس طعم الرز من الصوص إن شاء الله تاخدو بالكو من النقط دي وهتكونو احسن ربنا يوفقكو
144,Everything was great
145,احلى واطعم سندوتش تشيكن كلته سخن وفريش وطعمه رائع 😍
146,مبدعين تجننو المتابعه و الاكل ما يتوصفوش
147,الاكل يجنن الريزو بتاعهم حلو اوي وتتبيلة الفراخ السبايسي جامدة جدا
148,اكل ممتاز جدا 10/10
149,من احسن المطاعم بجد الاكل تحفه جدااا الدجاج الخلطه روعه بجد السندوتشات فوق الخيااال بجد احسن مطعم ف مصر 👏🏻👏🏻👏🏻❤️‍🔥
150,اكلهم وحش الساندوتش كمية الحشو قليلة جدا والفراخ مالهاش طعم والساندوتش مالهوش صورة واضحة هنا ع المنيوز كنت فاكراه كيزر طلع عيش سوري والبيبسي جاي سخن وكمان الأوردر اتأخر جدا يعني اخد حوالي ساعة ونصف.. الحاجة الوحيدة الكويسة هي البطاطس.. عموما تجربة سي...
151,احسن فرايد تشكن اكلته ف مصر، مقرمش وسخن ونضيف والكول سلو ممتاز والتغليف ممتاز وكل حاجة ممتازة بس اللي لفت انتباهي بجد هي الخدمة المميزة فعلا للمطعم واخلاق الموظفين العالية جداً
152,حجم القطع كبير ومناسب وطعمه مظبوط ومش مزيت
153,الاكل نضيف جدا و المعامله محترمه بصراحه يستحقو التحيه
154,طبعا ميرسى كتير على الاهتمام من المطعم وصاحب المطعم على المتابعة الجيدة وذوقك. طعم الريزو حلو اوى والكول سلو والفريتس الفراخ مقرمشة وحلوة بس اهتم شوية بالتتبيلة الفراخ لأنها ضعيفة اوى فى الاورجينال ميل..🙏😍😍😍
155,احب اقول للمنافسين، خافوا 😉 أطعم بروستد أكلتها في حياتي كلها 😍 كب صوص الجبنه و البيج تيستي وهميين 😲 السندوتشات للأكيله 😉 شكراً ع التجربه الحلوه دي 🥰
156,الاكل كان حلو جدآ والفراخ جميله جدآ 😍😍😍😍😍
157,الاكل وهمي جدا الفراخ تحفه و القرمشه عاليه عاليه
158,…………………………………………………………………………………………………………
159,الاكل جيد و خدمة عملاء ممتازة
160,دي أحلى مرة طلبت فيها fried chicken عموماً الأكل نضيف والأحجام عظمة ماشاء الله وكل حاجة طعمها حلو والبطاطس اتحسنت كتير وال cheddar bites تحفة. عاش جداً استمروا
161,Such a great experience from a dazzling restaurant ( el tahra branch ) from the smell itself you feel delighted great quality of food 👌
162,السندوتشات كبيره حجما لكن الطعم يعتبر مفيش كل حاجه داخله في بعض و الطعم النهائي مش لذيذ، يعني كميه اه لكن جوده و طعم مش حلو الريزو عليه صوص قليل جدا لدرجة افتكرت انه نسي يحطه اساسا والفراخ الي عليه فيها طعم زفاره مش حلو نهائي والزفاره دي لوحدها كفيله...
163,الاكل كويس جدا ولكن وصل متأخر جدا بسبب الطيار
164,احلى مطعم فراخ مقلية و الاستاف محترم جدا و خاصة الاستاذ محمد جمال مدير الفرع
165,احسن مطعم فراخ مقلية و الاستاف محترم جدا و ذوق و خصوصا الاستاذ / محمد جمال مدير الفرع شخص في منتهى الاخلاق و الاحترام و بيشرف كل مرة عالاوردر بنفسه و بيطمن بيتصل و بيهتم برأي العميل ف الاوردر...شكرا ليكم جميعا
166,الاكل حلو بصراحة لكن الكمية قليلة شوية
167,الأكل وصل متأخر ساعتين وكان بارد جداً ومش حلو
168,excellent
169,Tye order took too long to be delivered
170,بجد احلى فرايد تشيكن العادية و للسبايسى و الحجم كويس جداا جداا و الاسعار كمان معقولة على الكمية و الجودة التحفة
171,تحفه تحفه تحفه احلي فرايد تشكين سبايسي حقيقي بجد انتو مختلفين
172,Amazing best fried chicken very juicy and crispy
173,Perfect thank you clean and delicious 💕💕💕💕
174,المفروض ان البيبسي كنز كبير الاتنين جم صغيرين و البطاطس كانت مش كتير زي اول مره شكرا
175,أفضل فرايد تشيكن في مصر ، أحلي طعم و أعلي جودة و خدمة ممتازة و متابعة جيدة
176,Tasty sauce not enough
177,"packing and presentation was amazing, portions were nice, fries where good it was too salty and now they became VERY EXPENSIVE"
178,"The best fried chicken in town…fresh n very high quality. The management is very helpful , polite n decent they know how to deal with customers in a very professional way . Thank you for everything"
179,"They were very helpful and kind I have ordered from talabat application and before I received the order they contacted me to check that the order is received and the taste is good or if there is anything they can change, and when I received the order..."
180,الوجبة مفهاش صدور خالص و في طلب جيه من غير بطاطس
181,الاوردر جيه ناقص
182,القطع كبيرة و طعمها حلو ، كويس عن مطاعم كتير، مش بطال
183,ممتاز جدا
184,الفراخ كانت عظيمة. ولكن للأسف البطاطس ماكنتش مستوية كويس والجبنة جاتلي مدلوقة ف الشنطة
185,الفراخ حلوة جداً بس البطاطس عايزة تستوي أكتر والجبنة جاية لوقة كلها زي ما في الصورة. التقييم ٣ علشان الفراخ بس
186,أعتقد إنها انضف فراخ كلتها من محل فرايد تشيكن. مفيش زفارة، مفيش دم، مفيش اللون البينك الغريب اللي موجود ف فراخ محلات تانية لكن التتبيلة معجبتنيش و القرمشة ضعيفة. الرز مكنش مستوي لكن الكريسبي مشروم عجبني جدا و الشيدر بايتس كانت لذيذة بس دسمة
187,تحفه في السعر و الاكل جودته ممتازه و الخدمه هايله جدا
188,احلي فرايد تشكن ممكن تجربه، والريزو حكاية 😋😍👏👏👏👍 وفي بطاطس باكتر من طريقة ممتازة
189,الطعم اكثر من رائع فعلا والجميل انه طعم جميل جدا وبسعر مناسب اما الكميه كبيره جدا والاكل جاي بحاله ممتازه جدا كتغليف وتتبيله الفراخ اكثر من ممتازه اما المسئولين لما حصلت مشكله وكلمتهم بصراحه كلهم ذوق واحترام وانهم بجد لا بيرتاحوا الا لو العميل راضي ...
190,The best forever💖🔥 .
191,عالمي احلي جوده و اعلي مستوي خدمة و أرخص أسعار و احلي عروض مناسبة للكل و خاصة عرض ٢٩.٩٩ ٣ قطع دجاج استربس و بطاطس و ارز و بيبسي و عيش يا نهار فظيع جدا
192,Highly expensive low quality of food Not tasty
