,comment
90,الشوربه مدلوقه على الاكل بدون سلطه قطع الصدور صغيرة و ناشفه انا متعود اطلب نصف فرخة ولكن هذا عرض سيء
91,الطعام أكثر من رائع وجبة شقرة شيك مشبعة وجميلة تسلم ايد الشيف
92,البطاطس كانت سيئة جدا
93,Very bad
94,Not fresh this time.
95,الشيش طعمه حلو والشوربه لكن الطحينه مش حلوه خالص فيها طعم لاذع زي ماتكون بايظه والرز كان بايت ومتسخن فوحش قوي
96,الاوردر جاى ناقص ربع كفته
97,Food was amazing. There was an issue with the ordering experience
98,الاطباق وعلب الطعام وصلت مقلوبة ومطبقة لدرجة إن الطعام خرج من الاطباق وعلب الطعام
99,الاوردر كان جميل لكن مكنش في طحينه
100,Portions is very low
101,مكنش طازج زي كل مره و كميه الرز و الخلطه قليله جدااا
102,Food temperature
103,Not good
104,Food not hot at all
105,مليان زيت وللأسف كان بينقط زيت والطبق مش متغلف كويس لتاني مرة
106,طلبت الاوردر شيش صدور جالى وراك برضه و دى مش اول مرة
107,Chicken was raw. الفراخ ماكنتش مستوية
108,الطعم مش حلو خللص ولا في تتبيله وحسه اني باكل لحمه نيه 🙁
109,الاوردر موصلش زي ماطلبتو والشيش في جلد وعضم ومش مستوي كويس 👎👎👎👎
110,بوكس الشاورما جاي من غير البطاطس
111,بجد شكرا انكوا أخذتوا notes في الاعتبار و جالي كل حاجة زي ما طلبتها بالظبط وأحسن الاكل كان سخن و فريش و الكمية كل حاجة مظبوطة🤍
112,أحلى شيش طاووق
113,للاسف ولاول مرة يخيب ظني مع ابو شقرة البطاطس طعمها مش حلو ومقلية ف زيت زنخ الاكل كله جي بارد خصوصا الشاورمة الثومية حمضانة الكفتة هي الحاجة الوحيدة العدلة ومع ذلك باردة وايضا الميني مش طارة …! الرجاء الاهتمام يا ابو شقرة انت تاريخ كبير
114,مطعم جميل اوي والله ، وجبة خرافية ابو شقرة دا مكلتش فيه يمكن من ٧ سنين و لسه محافظ علي نضافته من ساعتها كنت باكل فيه كل يوم زمان
115,Not hot at all 😡
116,بيوصل بارد الفراخ
117,الاكل باااااارد
118,بعد ما الاورد اتأخر جدااا اكتشفت ان مندوب مينيوز فاتح الطبق وواكل منه!!! قدمت شكوى لمينيوز بالصور واعتذروا جدا وقالوا هايمشوه. ارجو من ابو شقرة انكم ما تتعاملوش مع المندوب دا تاني خالص لو مينيوز ما مشوهوش. انا حفظت اسمه وشكله لو عايزين معلومات عنه! ...
119,The order is missing alot of things
120,عجبتني جداً كمان فكرة الملعقة والشوكة والسكين مع بعض.. شكراً لاهتمامكم بكل التفاصيل
121,"Very fresh salad , great food👍"
122,كمية اللحوم قليلة لا تكفي شخص بالغ و الطلب جاء ناقصا السلاطة
123,"Chicken was so bad for the first time, hope next time become better as i used to order the same meal before and was perfect !"
124,90 دقيقة بيحضرو في الاوردر و في الاخر بعتو اوردر لمكان غلط و معملوش اوردر تاني غير لما الطيار عمل مشكلة معاهم
125,الاوردر جاي غلط
126,"Horrible. Half a chicken missing a piece or bitten, no salad with the order not even a tahini salad, only dry bread."
127,البوكس ناقص الشيش كباب كله. وصل كفتة و شيش طاووك فقط
128,so delicious thank you
129,"I ordered shish tawook and it was fillet, so it was dry and wasn’t good"
130,السلطات حمضانة و ملهاش طعم ماعدا الثومية جميلة
131,It said it came with rice but it came with bread
132,الاكل جميل بس العيش يزيد
133,وجبه صدور الدجاج ناشفه جداً الطعم سئ جدا غالباً ماهاش طعم والحجم كنت اتوقع افضل من كده ، الرز اللي ممتاز والطحينه ياعني لا تعليق الصراحه ، الممبار فاضي و مجلد مش فرش وفاضي بشكل غريب! حقيقي تجربة سيئة جدا جدا
134,ظهر الحساب 390 و ال المندوب طلب 438 و مش معاه ريسيت ولكن شوفته على الموبايل ممكن اعرف ايه سبب زياده 50 جنيه ارجو الافاده
135,Tiny portion and Horrible dry chicken breasts without taste.
136,Cold food
137,Very very very LATE!!!….2.5 hours DELAY!!!!
138,في جزء متعفن في البطاطس و لونه غامق و ما اكلتهاش لان ده بيكون بسبب تعفن حصل في البطاطس وقت تخزينها
139,very bad
140,"shish quality and taste not good , bad after taste in rice , packaging is good , quantity of shish and rice is low than usual , moussaka tajin don't enter the oven at all. جودة وطعم الشيش غير مرضية ، افتر تيست مع الرز ، طاجن المسقعة مدخلش فرن"
141,المبمار كان سىء للغاية والارز كان كلة مكسر ومفرفرت
142,امل مؤرف حقيقي بالنسبة للسعر كمان الاوردر جاي بدون اي ادوات ولا شوكة ولا سكينة ولا معلقة ولا اي حاجة خالص خالص بجد اسوا تجررربة
143,احلى فراخ مشوية
144,للاسف الممبار كان مش حلو خالص سىء
145,طلب متاخر اكثر من نص ساعه كالعاده
146,طلب ما احبش اكرره مرة تانية. لا طعم ولا حتى علبة طحينة وجاي مبهدل ومتأخر أكثر من نصف ساعة.
147,No salad
148,sent not fresh food
149,بصراحه الطيار مدحت قمة في الذوق و التعامل المحترم و شخصيه محترمه اتمنى كل الطيارين عندكم يكونوا زي الطيار مدحت و تحية مني ليه
